,Unnamed: 0,topic_a,topic_b,relation,refd_equal,refd_tfidf
379,379,Distance,Arc length,0,0.0,0.2890969424055757
380,380,Similarity (geometry),Midpoint,0,-0.2057416267942584,-0.2160047476789908
381,381,Circle,Cone,0,-0.4,-0.7565683632226042
382,382,Convex polygon,Pyramid (geometry),0,-0.40096618357487923,-0.9122092658935161
383,383,Geometry,Perpendicular,0,-0.012285012285012331,-0.17664862625136307
384,384,Angle bisector theorem,Triangle,1,0.7302325581395349,0.8775803341199911
385,385,Polygon,Pyramid (geometry),0,-0.47318007662835254,-0.8753213456871408
386,386,Point (geometry),Reflection symmetry,0,-0.06093189964157705,-0.08230054611067562
387,387,Pythagorean triple,Vertex (geometry),1,0.25,0.0
388,388,Triangle inequality,Geometry,1,0.3787878787878788,0.14496559550849636
389,389,Isosceles triangle,Line segment,1,0.1842105263157895,0.3995461198603664
390,390,Right triangle,Circle,0,0.26666666666666666,-0.032962881035462466
391,391,Cartesian coordinate system,Distance,1,0.1,-0.3819591627895966
392,392,Angle,Circle,0,-0.11623931623931616,-0.2208525674035755
393,393,Similarity (geometry),Reflection (mathematics),0,-0.1842105263157895,0.0
394,394,Triangle,Sphere,0,-0.42054263565891475,-0.09234722159935285
395,395,Convex polygon,Kite (geometry),0,0.0729312762973352,0.0
396,396,Diameter,Geometry,1,0.2727272727272727,0.38601513323676495
397,397,Midpoint,Line segment,1,0.45215311004784686,0.2986173921553215
398,398,Edge (geometry),Special right triangles,0,-0.4204545454545454,0.0
399,399,Tangent,Pyramid (geometry),0,0.25213675213675213,0.060492464791368494
400,400,Two-dimensional space,Sphere,0,-0.26190476190476186,0.38791086810609515
401,401,Rectangle,Square,0,-0.1186813186813187,0.2826053827520786
402,402,Face (geometry),Symmetry,0,0.1858108108108108,-0.1075615613168664
403,403,Secant line,Line (geometry),1,0.7063492063492064,0.7421334960519484
404,404,Polyhedron,Polygon,1,0.6166328600405679,0.5129833511119894
405,405,Vertex (geometry),Inverse trigonometric functions,0,-0.4,0.0
406,406,Perpendicular,Cartesian coordinate system,0,-0.5108108108108107,-0.5864372242232492
407,407,Circle,Diagonal,0,0.04722222222222222,-0.2017968696578752
408,408,Dodecagon,Point (geometry),1,-0.18114143920595532,0.02785531363408624
409,409,Triangle inequality,Pythagorean triple,0,0.3333333333333333,0.7443197252802103
410,410,Grade (slope),Angle,1,0.5,-0.05139800964462732
411,411,Pyramid (geometry),Angle,1,0.4017094017094017,-0.07939978586462068
412,412,Sine,Edge (geometry),1,0.1111111111111111,0.0
413,413,Edge (geometry),Sine,0,-0.1111111111111111,0.0
414,414,Line (geometry),Hexagon,0,0.11904761904761904,-0.0717411485851511
415,415,Point (geometry),Coordinate system,0,-0.5852534562211982,0.1866712539290114
416,416,Isosceles triangle,Vertex (geometry),1,0.5833333333333334,0.0
417,417,Edge (geometry),Diagonal,0,-0.4375,0.0
418,418,Perpendicular,Line (geometry),1,-0.11518661518661522,-0.4909922949328487
419,419,Point (geometry),Convex polygon,0,0.4081346423562412,-0.11228095683560722
420,420,Angle bisector theorem,Perpendicular,1,0.745945945945946,0.07308942327211798
421,421,Triangle inequality,Right triangle,0,0.3666666666666667,0.6693958520503686
422,422,Similarity (geometry),Pythagorean triple,0,-0.7280701754385965,-0.8820030124759309
423,423,Pentagon,Vertex (geometry),1,0.6071428571428571,0.0
424,424,Congruence (geometry),Sphere,0,-0.23809523809523808,0.042810004984972894
425,425,Altitude (triangle),Tangent,0,-0.15384615384615385,0.0
426,426,Tangent,Polygon,1,0.32360742705570295,0.22468285219457246
427,427,Collinearity,Point (geometry),1,0.3198924731182796,0.2330982551290429
428,428,Cylinder (geometry),Coordinate system,0,-0.33766233766233766,-0.09925677958012002
429,429,Diameter,Kite (geometry),0,0.386119257086999,0.0
430,430,Congruence (geometry),Line segment,1,-0.07142857142857145,-0.2481918461805981
431,431,Geometry,Rectangle,0,0.05944055944055948,-0.021745765463010713
432,432,Rectangle,Sphere,0,-0.23717948717948723,-0.09654984640588724
433,433,Diameter,Point (geometry),1,0.004887585532746819,-0.36542533640485786
434,434,Point (geometry),Polyhedron,0,0.08159392789373812,-0.09836349249505864
435,435,Square,Edge (geometry),1,-0.1785714285714286,0.0
436,436,Circle,Secant line,0,-0.7111111111111111,-0.7140538737167459
437,437,Diameter,Decagon,0,0.0355276907001045,-0.21899220289235422
438,438,Prism (geometry),Polygon,1,0.6810344827586207,0.0
439,439,Right angle,Trapezoid,0,0.26136363636363635,0.15131262496626524
440,440,Line segment,Internal and external angle,0,-0.4473684210526316,0.010931341669510049
441,441,Line (geometry),Special right triangles,0,-0.2489177489177489,0.0
442,442,Rhombus,Line (geometry),1,-0.39999999999999997,-0.7669235480128161
443,443,Inverse trigonometric functions,Angle,1,0.9230769230769231,0.018945167385691755
444,444,Edge (geometry),Square,0,0.1785714285714286,0.0
445,445,Congruence (geometry),Diameter,0,-0.3203463203463204,-0.4848179533012116
446,446,Pyramid (geometry),Scaling (geometry),0,-0.14285714285714285,0.0
447,447,Parallel (geometry),Line (geometry),1,0.023809523809523836,0.0
448,448,Special right triangles,Triangle,1,0.7484143763213531,0.8017510147407884
449,449,Right triangle,Pythagorean triple,0,-0.5,-0.24227365535676781
450,450,Special right triangles,Pythagorean triple,0,-0.13636363636363635,0.19043665695466971
451,451,Tangent,Kite (geometry),0,0.2555831265508685,0.0
452,452,Decagon,Angle,1,0.3554376657824933,-0.002256239939550625
453,453,Line (geometry),Quadrilateral,0,0.45238095238095244,0.7614996390060755
454,454,Radius,Line segment,1,0.2966507177033493,0.26076742435068584
455,455,Edge (geometry),Decagon,0,-0.43965517241379315,0.0
456,456,Angle bisector theorem,Line segment,1,0.5473684210526315,0.9042400095665531
457,457,Line segment,Parallel (geometry),0,0.07236842105263158,0.0
458,458,Exterior angle theorem,Angle,1,0.9615384615384616,-0.06463746253566394
459,459,Perpendicular,Quadrilateral,0,0.2882882882882883,-0.22367934944735973
460,460,Cone,Cartesian coordinate system,0,0.4,0.6974831092786952
461,461,Arc length,Slope,0,0.08333333333333333,0.6653999631701537
462,462,Circle,Convex polygon,0,0.028985507246376774,0.1005421558945917
463,463,Point (geometry),Equilateral triangle,0,0.26588465298142716,0.0
464,464,Distance,Cartesian coordinate system,0,-0.1,0.3819591627895966
465,465,Right angle,Angle,1,0.38111888111888115,0.4051168477485536
466,466,Circle,Radius,0,-0.4121212121212121,-0.3932897535782225
467,467,Heptagon,Geometry,1,0.35690235690235694,0.8947907642525943
468,468,Angle bisector theorem,Midpoint,1,0.7090909090909091,0.054848325107851925
469,469,Congruence (geometry),Isosceles triangle,0,-0.2857142857142857,0.1761831056878187
470,470,Arc (geometry),Chord (geometry),0,0.0892857142857143,1.0
471,471,Geometry,Sine,0,-0.3838383838383838,-0.4100685461304703
472,472,Square,Reflection symmetry,0,-0.5777777777777777,0.09275445591116495
473,473,Geometry,Line (geometry),0,-0.15800865800865804,-0.27083302532878295
474,474,Triangle,Geometry,1,-0.09936575052854124,0.2033181497430338
475,475,Inverse trigonometric functions,Pythagorean theorem,0,0.7444444444444445,0.9175868729223651
476,476,Hendecagon,Line segment,1,0.10947368421052633,0.03814601229929223
477,477,Circle,Polygon,0,0.3363984674329501,0.1093361371234331
478,478,Star polygon,Line segment,1,0.043157894736842145,0.05373496966448593
479,479,Cartesian coordinate system,Perpendicular,1,0.5108108108108107,0.5864372242232492
480,480,Edge (geometry),Face (geometry),0,-0.25,0.0
481,481,Pentagon,Polygon,1,0.2352216748768473,0.49262554114479024
482,482,Hendecagon,Vertex (geometry),1,0.7133333333333334,0.0
483,483,Geometry,Tessellation,0,-0.51010101010101,-0.7450712174005204
484,484,Internal and external angle,Line segment,1,0.4473684210526316,-0.010931341669510049
485,485,Coordinate system,Plane (geometry),1,0.5844155844155844,0.2025280382400383
486,486,Polyhedron,Angle,1,0.2963800904977375,-0.021906779752978472
487,487,Vertex (geometry),Diagonal,0,-0.5416666666666667,0.0
488,488,Special right triangles,Vertex (geometry),1,0.6363636363636364,0.0
489,489,Transversal (geometry),Internal and external angle,0,-0.16666666666666666,0.0
490,490,Midpoint,Trapezoid,0,0.25,-0.24706902138537717
491,491,Slope,Line (geometry),1,0.5773809523809523,0.5763975081997161
492,492,Two-dimensional space,Decagon,0,0.277504105090312,0.394029870846107
493,493,Midpoint,Isosceles triangle,0,0.06818181818181818,0.53250871117899
494,494,Polyhedron,Prism (geometry),0,-0.1948529411764706,0.0
495,495,Geometry,Point (geometry),0,-0.22091886608015637,0.38144241292268544
496,496,Cone,Geometry,1,0.6727272727272726,0.7166016056486002
497,497,Square,Pythagorean theorem,0,-0.35555555555555557,-0.08401532300169462
498,498,Plane (geometry),Tessellation,0,-0.2424242424242424,-0.7239108734337909
499,499,Triangle,Tessellation,0,-0.3462532299741602,-0.5653919315155719
500,500,Similarity (geometry),Self-similarity,0,-0.6140350877192982,-0.2797242008484099
501,501,Line segment,Cross section (geometry),0,-0.4473684210526316,0.0
502,502,Geometry,Rigid transformation,0,-0.5,0.0
503,503,Polyhedron,Coordinate system,0,0.11764705882352941,-0.012482926114774811
504,504,Star polygon,Angle,1,0.29076923076923084,-0.0604384489637487
505,505,Parallelogram,Parallel (geometry),1,-0.12096774193548387,0.0
506,506,Pentagon,Rotational symmetry,0,-0.3214285714285714,0.40216857137163
507,507,Point (geometry),Chord (geometry),0,-0.44239631336405527,0.0
508,508,Polygon,Kite (geometry),0,-0.0845383759733036,0.0
509,509,Right triangle,Triangle,1,0.12558139534883728,0.237558914130642
510,510,Trigonometric functions,Inverse trigonometric functions,0,-0.3285714285714286,-0.47514878743191596
511,511,Vertex (geometry),Hexagon,0,-0.45,0.0
512,512,Angle,Space (mathematics),0,-0.46153846153846156,0.03480391975194792
513,513,Line (geometry),Rhombus,0,0.39999999999999997,0.7669235480128161
514,514,Point (geometry),Sine,0,-0.15770609318996415,-0.12355458033535895
515,515,Geometry,Two-dimensional space,0,-0.4047619047619048,-0.6009162596657588
516,516,Reflection symmetry,Trapezoid,0,0.6527777777777778,-0.4263657144111864
517,517,Diagonal,Angle,1,0.3942307692307692,0.20202517032787634
518,518,Right triangle,Geometry,1,0.36969696969696964,0.4291427154524068
519,519,Line (geometry),Distance,0,-0.40476190476190477,-0.09867832415473185
520,520,Quadrilateral,Square,0,-0.13253968253968262,0.20252838496886516
521,521,Edge (geometry),Vertex (geometry),1,0.5416666666666667,0.0
522,522,Translation (geometry),Rigid transformation,0,-0.25,-1.0
523,523,Polygon,Space (mathematics),0,-1.0,0.005019894700801565
524,524,Polyhedron,Reflection symmetry,0,0.17647058823529413,0.27348835323615284
525,525,Symmetry,Rhombus,0,0.5088803088803089,-0.018656340285505113
526,526,Point (geometry),Congruence (geometry),0,0.4308755760368663,0.7612376296649578
527,527,Angle,Sine,0,-0.47863247863247865,-0.588380340987496
528,528,Vertex (geometry),Isosceles triangle,0,-0.5833333333333334,0.0
529,529,Line segment,Kite (geometry),0,0.09847198641765703,0.0
530,530,Vertex (geometry),Equilateral triangle,0,-0.40151515151515155,0.0
531,531,Geometry,Arc (geometry),0,-0.5037878787878788,-0.38858798712248216
532,532,Vertex (geometry),Exterior angle theorem,0,-0.4166666666666667,0.0
533,533,Line segment,Altitude (triangle),0,-0.11943319838056682,0.0
534,534,Symmetry,Rigid transformation,0,-0.5,0.0
535,535,Nonagon,Angle,1,0.32923076923076927,-0.05346837281655352
536,536,Rectangle,Line (geometry),1,-0.326007326007326,-0.5011833993706871
537,537,Radius,Cartesian coordinate system,0,0.45454545454545453,0.31526338539586096
538,538,Collinearity,Rectangle,0,0.3846153846153846,0.13051277409812748
539,539,Polyhedron,Cross section (geometry),0,-0.1411764705882353,0.0
540,540,Triangle,Trigonometric functions,0,-0.4784053156146179,-0.005949482347332835
541,541,Perpendicular,Isosceles triangle,0,-0.1402027027027027,0.0107057408517659
542,542,Vertex (geometry),Square,0,-0.10476190476190483,0.0
543,543,Edge (geometry),Hexagon,0,-0.23333333333333328,0.0
544,544,Angle,Equilateral triangle,0,-0.2540792540792541,-0.30714840058543347
545,545,Radius,Polygon,0,0.5329153605015674,0.2929101955753399
546,546,Triangle inequality,Distance,0,-0.16666666666666666,-0.22990915499973752
547,547,Geometry,Quadrilateral,0,-0.08585858585858586,-0.07122854244030935
548,548,Triangle,Acute and obtuse triangles,0,-0.31162790697674425,-0.5983505126018142
549,549,Diameter,Perpendicular,0,0.17362817362817362,0.2556975323587374
550,550,Bisection,Isosceles triangle,0,0.03749999999999998,0.39897635068609794
551,551,Symmetry,Trapezoid,0,0.1739864864864865,0.28875247920419855
552,552,Geometry,Reflection (mathematics),0,-0.6287878787878788,0.0
553,553,Isosceles triangle,Equilateral triangle,0,-0.1382575757575758,-0.04231012775226106
554,554,Square,Right angle,1,-0.2883116883116883,-0.28410327685689035
555,555,Point (geometry),Special right triangles,0,-0.24046920821114368,0.0
556,556,Pentagon,Angle,1,0.2664835164835165,-0.0949810052089227
557,557,Parallel (geometry),Square,0,0.04999999999999999,0.0
558,558,Angle,Special right triangles,0,-0.5979020979020979,-0.5272011504545527
559,559,Pythagorean theorem,Parallelogram,0,0.3620071684587814,0.3666911660593907
560,560,Rigid transformation,Point (geometry),1,0.5,0.0
561,561,Triangle,Hexagon,0,-0.5147286821705426,-0.6513217826729594
562,562,Triangle,Plane (geometry),0,-0.35940803382663844,-0.786206743277384
563,563,Line (geometry),Collinearity,0,-0.32142857142857145,-0.991702442576457
564,564,Reflection symmetry,Symmetry,1,0.03303303303303301,0.5989612411353857
565,565,Line (geometry),Skew lines,0,-0.8809523809523809,-0.19789743823641182
566,566,Pyramid (geometry),Sphere,0,-0.2222222222222222,-0.2190131877935128
567,567,Exterior angle theorem,Edge (geometry),1,0.875,0.0
568,568,Geometry,Kite (geometry),0,-0.19257086999022477,0.0
569,569,Point (geometry),Rigid transformation,0,-0.5,0.0
570,570,Special right triangles,Isosceles triangle,0,0.23863636363636365,0.4308048151275186
571,571,Decagon,Line (geometry),1,-0.0656814449917898,0.05371491190855351
572,572,Coordinate system,Right angle,0,0.012987012987012991,0.19300417198599862
573,573,Pythagorean theorem,Perpendicular,0,0.12387387387387389,0.15354956175816176
574,574,Circle,Distance,0,-0.5111111111111111,-0.14500851148663907
575,575,Nonagon,Vertex (geometry),1,0.7133333333333334,0.0
576,576,Bisection,Tangent,0,0.019230769230769218,0.4581433907272995
577,577,Polyhedron,Rhombus,0,0.33109243697478996,-0.36281573200390427
578,578,Tessellation,Hexagon,0,0.0888888888888889,0.15324211235931406
579,579,Rhombus,Cone,0,-0.6,0.38587436627286364
580,580,Acute and obtuse triangles,Altitude (triangle),0,0.1923076923076923,0.0
581,581,Triangle,Convex polygon,0,-0.3983822042467139,-0.4790199824454092
582,582,Edge (geometry),Tangent,0,-0.07692307692307693,0.0
583,583,Sphere,Circle,1,0.2222222222222222,0.2094679921276636
584,584,Rhombus,Circle,0,-0.16190476190476188,-0.02231571489673423
585,585,Symmetry,Quadrilateral,0,0.45570570570570573,0.3839160205941381
586,586,Collinearity,Sphere,0,0.25,0.1405766760369551
587,587,Heptagon,Point (geometry),1,-0.21624850657108724,0.01979447014477649
588,588,Line segment,Prism (geometry),0,-0.29605263157894735,0.0
589,589,Hexagon,Geometry,1,0.29696969696969694,0.7562746756372534
590,590,Pyramid (geometry),Edge (geometry),1,0.06944444444444442,0.0
591,591,Cross section (geometry),Plane (geometry),1,0.6,0.0
592,592,Quadrilateral,Tessellation,0,-0.2222222222222222,-0.2986822564880658
593,593,Vertex (geometry),Geometry,1,-0.06060606060606066,0.0
594,594,Angle,Diagonal,0,-0.3942307692307692,-0.20202517032787634
595,595,Congruence (geometry),Line (geometry),1,-0.14285714285714285,-0.7612376296649578
596,596,Point (geometry),Diagonal,0,0.2358870967741935,0.8848552293583243
597,597,Nonagon,Point (geometry),1,-0.17806451612903224,0.030936871816151904
598,598,Angle,Internal and external angle,0,-0.2948717948717948,-0.8812405557616497
599,599,Rotation (mathematics),Angle,1,0.42307692307692313,0.0
600,600,Tangent,Distance,0,-0.08974358974358973,0.14895217758663526
601,601,Point (geometry),Acute and obtuse triangles,0,0.1225806451612903,0.0
602,602,Cartesian coordinate system,Point (geometry),1,0.37419354838709673,0.8806490656220055
603,603,Polygon,Concentric,0,-0.5655172413793104,-0.0770594583151942
604,604,Point (geometry),Octagon,0,0.18909899888765294,-0.014329348024935209
605,605,Triangle inequality,Line segment,1,0.42105263157894735,-0.007770510425580496
606,606,Angle,Tangent,0,-0.5,-0.33300856377861177
607,607,Point (geometry),Line (geometry),0,0.05529953917050695,0.0
608,608,Pentagon,Decagon,0,0.019704433497536922,-0.26115352805949654
609,609,Geometry,Trapezoid,0,0.10795454545454541,-0.07943392039555003
610,610,Bisection,Chord (geometry),0,-0.12857142857142856,0.5344099585024744
611,611,Decagon,Point (geometry),1,-0.12013348164627363,0.05371491190855351
612,612,Rotation (mathematics),Symmetry,1,0.2494802494802495,0.0
613,613,Acute and obtuse triangles,Geometry,1,0.496969696969697,0.5038000376130538
614,614,Pythagorean theorem,Rectangle,0,0.264957264957265,0.29282608181495
615,615,Pythagorean theorem,Line segment,1,0.07602339181286549,0.08220640796405931
616,616,Exterior angle theorem,Geometry,1,0.9393939393939394,0.00019606967443025827
617,617,Symmetry,Prism (geometry),0,-0.20439189189189189,0.0
618,618,Exterior angle theorem,Point (geometry),1,0.43548387096774194,0.0
619,619,Rectangle,Quadrilateral,1,0.08119658119658113,0.08879071509161007
620,620,Geometry,Concentric,0,-0.5696969696969697,-0.9778068490554178
621,621,Coordinate system,Distance,0,-0.19047619047619047,-0.05593655502836413
622,622,Angle,Quadrilateral,0,-0.06623931623931623,-0.3461447041900517
623,623,Altitude (triangle),Equilateral triangle,0,0.04895104895104896,0.0
624,624,Vertex (geometry),Decagon,0,-0.7298850574712644,0.0
625,625,Perpendicular,Tangent,0,-0.1683991683991684,-0.07911356262580305
626,626,Rectangle,Internal and external angle,0,-0.5897435897435896,0.08583344019384247
627,627,Square,Perpendicular,0,-0.14054054054054055,-0.058795696184810065
628,628,Geometry,Right angle,0,0.0,-0.578686441314021
629,629,Rectangle,Pyramid (geometry),0,-0.23504273504273504,0.22954432200622807
630,630,Polygon,Point (geometry),1,-0.6040044493882091,-0.8134043413384533
631,631,Vertex (geometry),Trigonometric functions,0,-0.35714285714285715,0.0
632,632,Line (geometry),Sphere,0,-0.32142857142857145,0.5704124538173259
633,633,Midpoint,Coordinate system,0,-0.1948051948051948,0.0015131754563900875
634,634,Line segment,Convex polygon,0,0.20366132723112126,-0.4513104407666738
635,635,Radius,Distance,0,-0.07575757575757575,0.16284778713712222
636,636,Triangle,Edge (geometry),1,-0.011627906976744207,0.0
637,637,Angle,Rigid transformation,0,-0.5,0.0
638,638,Triangle,Similarity (geometry),0,-0.3990208078335373,0.05008561719654425
639,639,Line segment,Pyramid (geometry),0,-0.09941520467836257,0.42829830650874423
640,640,Tangent,Point (geometry),1,0.08188585607940449,0.4358450185790324
641,641,Point (geometry),Circle,0,0.14838709677419348,0.6330048600677427
642,642,Vertex (geometry),Special right triangles,0,-0.6363636363636364,0.0
643,643,Reflection (mathematics),Symmetry,1,0.8648648648648649,0.0
644,644,Reflection symmetry,Kite (geometry),0,0.5053763440860215,0.0
645,645,Pyramid (geometry),Triangle,0,0.48578811369509045,-0.08006732007065925
646,646,Pyramid (geometry),Geometry,1,0.3888888888888889,0.7182150900055115
647,647,Geometry,Self-similarity,0,-0.2727272727272727,0.004546455961522863
648,648,Quadrilateral,Line (geometry),1,-0.45238095238095244,-0.7614996390060755
649,649,Bisection,Perpendicular,1,0.25675675675675674,0.4826661753002859
650,650,Face (geometry),Square,0,0.35714285714285715,-0.24374275568824633
651,651,Tangent,Trigonometric functions,1,0.016483516483516508,0.332876431369349
652,652,Circle,Chord (geometry),0,-0.3936507936507936,-0.6280818155179095
653,653,Kite (geometry),Vertex (geometry),1,0.4220430107526882,0.0
654,654,Tessellation,Plane (geometry),1,0.2424242424242424,0.7239108734337909
655,655,Line segment,Polygon,0,0.40834845735027225,0.23432545846471914
656,656,Diameter,Bisection,0,-0.13787878787878785,-0.5568096929005288
657,657,Line segment,Rectangle,0,0.09109311740890691,0.1634640454976677
658,658,Line (geometry),Right angle,0,-0.23593073593073588,-0.2734476715323407
659,659,Rotational symmetry,Scale factor,0,0.0,0.0
660,660,Equilateral triangle,Polygon,1,0.037617554858934144,0.3359800386845532
661,661,Square,Parallel (geometry),1,-0.04999999999999999,0.0
662,662,Right angle,Right triangle,0,0.30303030303030304,0.20657803448001333
663,663,Congruence (geometry),Distance,0,-0.19047619047619047,0.6286270758445889
664,664,Concentric,Equilateral triangle,0,0.0,0.9485715982724179
665,665,Congruence (geometry),Reflection (mathematics),0,-0.2857142857142857,0.0
666,666,Geometry,Equilateral triangle,0,-0.21212121212121215,-0.7825519507541701
667,667,Circle,Acute and obtuse triangles,0,-0.05555555555555555,0.1683710544339874
668,668,Geometry,Dodecagon,0,-0.372960372960373,-0.8987161604281474
669,669,Triangle,Pythagorean triple,0,-0.5503875968992248,-0.7565617028211566
670,670,Trigonometric functions,Circle,0,0.43333333333333335,0.32053831612845524
671,671,Rhombus,Congruence (geometry),0,-0.24285714285714288,-0.2624380672118467
672,672,Square,Acute and obtuse triangles,0,0.17142857142857137,0.3779264850704469
673,673,Congruence (geometry),Tessellation,0,0.007936507936507908,-0.5005935289380896
674,674,Inverse trigonometric functions,Triangle,1,0.7767441860465116,-0.06863744992550978
675,675,Line (geometry),Parallelogram,0,0.45084485407066055,0.8491026733370945
676,676,Acute and obtuse triangles,Line segment,1,0.2368421052631579,0.14840298726369386
677,677,Angle,Pythagorean triple,0,-0.4230769230769231,0.050463208059018244
678,678,Pythagorean theorem,Trigonometric functions,0,-0.5317460317460319,-0.78193874654888
679,679,Trigonometric functions,Line segment,1,0.4473684210526316,0.030617651005135908
680,680,Rigid transformation,Distance,0,0.0,0.0
681,681,Circle,Sphere,0,-0.2222222222222222,-0.2094679921276636
682,682,Line segment,Polyhedron,0,-0.26006191950464397,-0.0634239550274931
683,683,Convex polygon,Trapezoid,0,0.26358695652173914,-0.11799482494282942
684,684,Special right triangles,Line (geometry),1,0.2489177489177489,0.0
685,685,Rhombus,Polygon,1,0.06995073891625625,0.42961048757593534
686,686,Rotation (mathematics),Reflection (mathematics),0,0.23076923076923078,0.0
687,687,Cylinder (geometry),Angle,0,0.4825174825174825,-0.09170565539102762
688,688,Rectangle,Bisection,0,-0.2807692307692308,0.01857292071671296
689,689,Rotation (mathematics),Cartesian coordinate system,0,0.1076923076923077,0.0
690,690,Point (geometry),Bisection,0,-0.2241935483870968,-0.10233382184089936
691,691,Skew lines,Line (geometry),1,0.8809523809523809,0.19789743823641182
692,692,Edge (geometry),Octagon,0,-0.43965517241379315,0.0
693,693,Line (geometry),Diagonal,0,0.13988095238095238,0.8718933498030388
694,694,Sine,Line (geometry),1,0.3968253968253968,0.3137547209957304
695,695,Point (geometry),Sphere,0,-0.034946236559139865,0.3466600202674206
696,696,Octagon,Edge (geometry),1,0.43965517241379315,0.0
697,697,Exterior angle theorem,Triangle,1,0.47674418604651164,0.9428650663419285
698,698,Grade (slope),Point (geometry),1,-0.03225806451612903,0.0
699,699,Similarity (geometry),Isosceles triangle,0,-0.05921052631578949,0.615438850231407
700,700,Hendecagon,Polygon,1,0.24827586206896557,0.5819603919874201
701,701,Tessellation,Polygon,0,0.4885057471264368,0.5427578243063369
702,702,Dodecagon,Line (geometry),1,-0.12271062271062269,0.02785531363408624
703,703,Cross section (geometry),Cylinder (geometry),0,0.3090909090909091,0.0
704,704,Pythagorean theorem,Two-dimensional space,0,-0.027777777777777735,-0.021376900856268755
705,705,Prism (geometry),Congruence (geometry),0,0.3035714285714286,0.0
706,706,Rotational symmetry,Perpendicular,0,0.5521235521235521,0.08376010544804986
707,707,Trigonometric functions,Distance,0,0.2857142857142857,-0.022291816165606198
708,708,Line (geometry),Polyhedron,0,0.014005602240896337,0.6767622453227431
709,709,Diameter,Chord (geometry),1,-0.30735930735930733,-0.4031031129917104
710,710,Line segment,Exterior angle theorem,0,-0.4473684210526316,0.0005024684867157958
711,711,Geometry,Rhombus,0,-0.07792207792207795,-0.06537813858592761
712,712,Quadrilateral,Edge (geometry),1,0.01388888888888884,0.0
713,713,Point (geometry),Pythagorean triple,0,-0.1021505376344086,-0.07243966943060062
714,714,Rectangle,Edge (geometry),1,-0.07692307692307693,0.0
715,715,Transversal (geometry),Line (geometry),1,0.6785714285714286,0.0
716,716,Chord (geometry),Diameter,0,0.30735930735930733,0.4031031129917104
717,717,Reflection (mathematics),Point (geometry),1,0.6532258064516129,0.0
718,718,Geometry,Rotational symmetry,0,-0.21645021645021642,-0.2260249941902803
719,719,Line segment,Equilateral triangle,0,-0.0215311004784689,-0.1532574018067378
720,720,Dodecagon,Line segment,1,0.09716599190283404,0.09193260871477665
721,721,Collinearity,Triangle inequality,0,0.16666666666666666,0.8284833724357673
722,722,Edge (geometry),Heptagon,0,-0.3657407407407407,0.0
723,723,Inverse trigonometric functions,Point (geometry),1,0.367741935483871,0.0
724,724,Triangle,Circle,0,-0.38656330749354006,-0.16140846868427955
725,725,Trigonometric functions,Sine,0,-0.047619047619047616,0.33497373475031994
726,726,Heptagon,Two-dimensional space,0,-0.29365079365079366,-0.3558810800437921
727,727,Quadrilateral,Convex polygon,0,-0.1473429951690821,-0.0045503251674871015
728,728,Rhombus,Tangent,0,-0.18461538461538463,-0.16060410216599247
729,729,Trigonometric functions,Similarity (geometry),0,0.39473684210526316,0.45844847049638426
730,730,Line (geometry),Right triangle,0,0.047619047619047616,-0.12597516598880812
731,731,Geometry,Pythagorean theorem,0,-0.12878787878787884,-0.329667069734537
732,732,Line segment,Hexagon,0,0.022807017543859665,-0.40462868110808836
733,733,Edge (geometry),Rectangle,0,0.07692307692307693,0.0
734,734,Internal and external angle,Edge (geometry),1,0.3333333333333333,0.0
735,735,Polygon,Isosceles triangle,0,-0.1918103448275862,0.043069834107746285
736,736,Two-dimensional space,Geometry,1,0.4047619047619048,0.6009162596657588
737,737,Radius,Diameter,0,0.4242424242424242,-0.1362461725147998
738,738,Rotational symmetry,Rhombus,0,0.3142857142857143,0.7452168536747685
739,739,Similarity (geometry),Space (mathematics),0,-0.9473684210526316,-1.0
740,740,Line (geometry),Equilateral triangle,0,0.1818181818181818,-0.006657570035382019
741,741,Circle,Trapezoid,0,0.04722222222222222,0.12886611447140764
742,742,Octagon,Point (geometry),1,-0.18909899888765294,0.014329348024935209
743,743,Geometry,Triangle inequality,0,-0.3787878787878788,-0.14496559550849636
744,744,Grade (slope),Distance,0,0.0,-0.01375402526492307
745,745,Octagon,Line (geometry),1,-0.10016420361247946,0.014329348024935209
746,746,Polygon,Square,0,0.044334975369458074,-0.1296914562044027
747,747,Angle,Coordinate system,0,-0.49450549450549447,-0.15843478560293517
748,748,Right angle,Point (geometry),1,0.008797653958944274,0.25605268145473425
749,749,Parallel (geometry),Slope,0,0.0,0.0
750,750,Dodecagon,Polygon,1,0.25596816976127323,0.5767802963812589
751,751,Prism (geometry),Polyhedron,1,0.1948529411764706,0.0
752,752,Vertex (geometry),Angle bisector theorem,0,-1.0,0.0
753,753,Transversal (geometry),Plane (geometry),1,0.3181818181818182,0.0
754,754,Internal and external angle,Polygon,1,0.764367816091954,0.9930178207027107
755,755,Line segment,Triangle,0,0.3323133414932681,0.2718162774356985
756,756,Similarity (geometry),Right triangle,0,0.007017543859649089,0.18525553703353692
757,757,Plane (geometry),Geometry,1,0.18181818181818188,0.3318344548321357
758,758,Line (geometry),Circle,0,0.07619047619047614,0.5880003119116455
759,759,Perpendicular,Slope,0,-0.19594594594594594,-0.597422210238365
