,topic_a,topic_b,ground_truth,estimated
526,Coding theory,Complex analysis,0,0.75
527,Ergodic theory,Mathematical logic,0,0.5666666666666667
528,Approximation theory,Discrete mathematics,0,-0.10526315789473684
529,Finite element method,Mathematical statistics,0,0.3878787878787879
530,Field (mathematics),Numerical analysis,0,0.30718954248366015
531,Operations research,Primality test,0,-0.2708333333333333
532,Primality test,Differential geometry,0,0.2745098039215686
533,Von Neumann algebra,Numerical linear algebra,0,0.2
534,Real analysis,Abstract algebra,0,-0.1333333333333333
535,Mathematical analysis,Special relativity,0,-0.5499999999999999
536,Complex analysis,Functional analysis,0,-0.11693548387096775
537,Differentiable manifold,Topology,0,0.6071428571428571
538,Probability theory,Abstract algebra,0,0.030303030303030276
539,Statistics,Lie theory,0,-0.7096774193548387
540,Primality test,Statistics,0,0.26666666666666666
541,Lie theory,Group theory,0,0.1731748726655348
542,Differentiable manifold,Computability theory,0,-0.1
543,Operations research,Graph theory,0,0.3229166666666667
544,Mathematical logic,Analytic number theory,0,-0.033333333333333326
545,Von Neumann algebra,Stochastic process,0,0.4
546,Complex analysis,Linear programming,0,-0.42857142857142855
547,Von Neumann algebra,Linear programming,0,0.0
548,Differential geometry,Group theory,0,-0.5077399380804953
549,Dynamical system,Combinatorics,0,0.02857142857142858
550,Topology,Topological space,0,-0.65625
551,Partial differential equation,Mathematical optimization,0,0.2081447963800905
552,Special relativity,Statistics,0,0.5333333333333333
553,Graph theory,Approximation theory,0,0.13333333333333333
554,Operations research,Ergodic theory,0,-0.34375
555,K-theory,Field (mathematics),0,0.047058823529411764
556,Real analysis,Matrix (mathematics),0,-0.5803921568627451
557,Abstract algebra,Set theory,0,-0.10000000000000009
558,Finite element method,Algebra,0,0.553030303030303
559,Mathematical optimization,Primality test,0,-0.2745098039215686
560,Matrix (mathematics),Mathematical logic,0,0.5392156862745099
561,Topology,Complex analysis,0,0.09375
562,Approximation theory,Linear programming,0,-0.14285714285714285
563,Discrete mathematics,Vector calculus,0,-0.4473684210526316
564,Statistics,Combinatorics,0,0.10952380952380958
565,Partial differential equation,Computability theory,0,-0.24615384615384617
566,Lie theory,Coding theory,0,0.16129032258064516
567,Ergodic theory,Matrix (mathematics),0,0.04901960784313725
568,Multiscale modeling,Combinatorics,0,0.5
569,Number theory,Topology,0,0.03125
570,Special relativity,Metric (mathematics),0,-0.3333333333333333
571,Analytic number theory,Differential topology,0,0.3714285714285715
572,Trigonometry,Matrix (mathematics),0,0.1724137931034483
573,Linear algebra,Multiscale modeling,0,-0.5
574,Linear programming,Differentiable manifold,0,0.0
575,Mathematical analysis,Mathematical model,0,-0.25357142857142856
576,Analytic number theory,Analytical mechanics,0,-0.4
577,Multivariable calculus,Metric (mathematics),0,-0.16666666666666666
578,Multivariable calculus,Algebraic number theory,0,0.2857142857142857
579,Factorization,Topology,0,0.1375
580,Ergodic theory,Operations research,0,0.34375
581,Partial differential equation,Differential equation,0,0.6402714932126696
582,C*-algebra,Coding theory,0,-0.8571428571428572
583,Real analysis,Metric (mathematics),0,-0.23333333333333334
584,Commutative algebra,General relativity,0,0.0
585,Partial differential equation,Primality test,0,0.0
586,Real analysis,Number theory,0,-0.05208333333333337
587,Linear algebra,Topological space,0,-0.38095238095238093
588,Set theory,Metric (mathematics),0,-0.5333333333333333
589,Mathematical statistics,Finite element method,0,-0.3878787878787879
590,Field (mathematics),Discrete mathematics,0,0.3188854489164087
591,Vector calculus,Coding theory,0,0.0
592,General relativity,Metric (mathematics),0,-0.5
593,Wavelet,Discrete mathematics,0,0.2543859649122807
594,Partial differential equation,Set theory,0,0.40512820512820513
595,Orthogonal polynomials,Set theory,0,-0.06666666666666667
596,Discrete mathematics,Mathematical analysis,0,0.10789473684210527
597,Primality test,Calculus,0,0.2727272727272727
598,Operations research,Real analysis,0,0.55
599,Multiscale modeling,Calculus,0,1.0
600,Partial differential equation,Commutative algebra,0,0.0
601,Metric (mathematics),Probability theory,0,0.3787878787878788
602,Mathematical analysis,Ordinary differential equation,0,-0.4464285714285714
603,Linear algebra,Topology,0,0.0892857142857143
604,Approximation theory,Commutative algebra,0,0.0
605,Analytic geometry,Differentiable manifold,0,-0.0714285714285714
606,Matrix (mathematics),Vector calculus,0,-0.3333333333333333
607,Mathematical logic,Analytical mechanics,0,-0.3666666666666667
608,Probability theory,Complex analysis,0,0.07196969696969702
609,Discrete mathematics,K-theory,0,-0.268421052631579
610,Multiscale modeling,Differential geometry,0,0.5
611,Numerical analysis,Linear programming,0,-0.4325396825396825
612,Vector calculus,Orthogonal polynomials,0,0.0
613,Abstract algebra,Primality test,0,-0.2727272727272727
614,Mathematical optimization,Mathematical analysis,0,0.21029411764705885
615,Finite element method,Coding theory,0,0.0
616,Coding theory,Linear programming,0,-0.14285714285714285
617,Commutative algebra,Finite element method,0,-0.09090909090909091
618,Numerical linear algebra,C*-algebra,0,0.19047619047619047
619,Topological space,Lie theory,0,-0.3225806451612903
620,Combinatorics,Algebra,0,0.21904761904761905
621,Linear algebra,Differential geometry,0,0.12521008403361344
622,Functional analysis,Fourier analysis,0,-0.47311827956989244
623,Differentiable manifold,Graph theory,0,0.44761904761904764
624,Differential equation,Mathematical optimization,0,-0.1470588235294118
625,Differentiable manifold,Von Neumann algebra,0,-0.05714285714285716
626,Ordinary differential equation,Group theory,0,0.03759398496240601
627,Analytic geometry,Vector calculus,0,-0.25
628,Commutative algebra,Analytical mechanics,0,0.0
629,Group theory,Stochastic process,0,-0.07236842105263158
630,Operations research,Algebraic topology,0,0.71875
631,Complex analysis,K-theory,0,-0.15000000000000002
632,Functional analysis,Statistics,0,-0.05591397849462365
633,Computability theory,Commutative algebra,0,0.0
634,Stochastic process,General relativity,0,0.0
635,Trigonometry,Abstract algebra,0,0.7586206896551724
636,Mathematical logic,Fourier analysis,0,-0.4333333333333333
637,Differentiable manifold,Partial differential equation,0,-0.2417582417582418
638,Discrete mathematics,Metric (mathematics),0,-0.34210526315789475
639,Mathematical optimization,Fourier analysis,0,-0.46078431372549017
640,Differential geometry,Primality test,0,-0.2745098039215686
641,Topological space,Differential geometry,0,0.48366013071895425
642,Stochastic process,Algebra,0,0.5833333333333334
643,Mathematical logic,Partial differential equation,0,-0.21794871794871798
644,Von Neumann algebra,Graph theory,0,0.4
645,Abstract algebra,Topological space,0,-0.2727272727272727
646,Complex analysis,Algebraic topology,0,0.18055555555555558
647,Field (mathematics),Calculus,0,0.28698752228163993
648,Mathematical model,General relativity,0,0.26190476190476186
649,Graph theory,Abstract algebra,0,0.16060606060606064
650,General relativity,Approximation theory,0,0.0
651,Real analysis,Functional analysis,0,-0.14193548387096777
652,Complex analysis,Set theory,0,-0.17500000000000004
653,Differential equation,Wavelet,0,-0.6078431372549019
654,Partial differential equation,K-theory,0,-0.12307692307692308
655,Fourier analysis,Differential equation,0,0.4313725490196078
656,Mathematical optimization,Metric (mathematics),0,-0.3529411764705882
657,Approximation theory,Stochastic process,0,-0.16666666666666666
