,topic_a,topic_b,ground_truth,estimated
517,Topology,Algebraic number theory,0,0.23952379104331784
518,Mathematical analysis,Number theory,0,-0.07218265429678017
519,Calculus,Real analysis,0,0.26770561013780314
520,Analytical mechanics,Set theory,0,0.17514916205118464
521,Fourier series,Set theory,0,-0.10559546689035541
522,Metric (mathematics),Topological space,0,-0.3461572880215967
523,K-theory,Analytic number theory,0,0.112137278976518
524,Multivariable calculus,Stochastic process,0,0.03881953355078698
525,Complex analysis,Graph theory,0,-0.6514661906509956
526,Coding theory,Complex analysis,0,0.9484960134603049
527,Ergodic theory,Mathematical logic,0,0.23588229462879062
528,Approximation theory,Discrete mathematics,0,-0.03842640612111376
529,Finite element method,Mathematical statistics,0,0.060514188694988535
530,Field (mathematics),Numerical analysis,0,0.4801034012086791
531,Operations research,Primality test,0,0.013050062096010263
532,Primality test,Differential geometry,0,0.005941491132905742
533,Von Neumann algebra,Numerical linear algebra,0,0.0
534,Real analysis,Abstract algebra,0,-0.35078730124483043
535,Mathematical analysis,Special relativity,0,0.060607400342401
536,Complex analysis,Functional analysis,0,-0.6295649319583849
537,Differentiable manifold,Topology,0,0.2558662263123146
538,Probability theory,Abstract algebra,0,0.0559548604838177
539,Statistics,Lie theory,0,-0.9035761675051004
540,Primality test,Statistics,0,0.012574139084511882
541,Lie theory,Group theory,0,0.12988955260978385
542,Differentiable manifold,Computability theory,0,-0.031845904507867395
543,Operations research,Graph theory,0,0.11197794116397036
544,Mathematical logic,Analytic number theory,0,-0.17384848706042122
545,Von Neumann algebra,Stochastic process,0,0.012889751749610144
546,Complex analysis,Linear programming,0,-0.035629956173243015
547,Von Neumann algebra,Linear programming,0,0.0
548,Differential geometry,Group theory,0,-0.6779429014704794
549,Dynamical system,Combinatorics,0,-0.5607905091116329
550,Topology,Topological space,0,-0.28371283653552604
551,Partial differential equation,Mathematical optimization,0,0.40013720439602923
552,Special relativity,Statistics,0,0.0023390441585683522
553,Graph theory,Approximation theory,0,0.12726546783175705
554,Operations research,Ergodic theory,0,-0.07136490971858439
555,K-theory,Field (mathematics),0,-0.5110207159890339
556,Real analysis,Matrix (mathematics),0,-0.7003796245074266
557,Abstract algebra,Set theory,0,-0.09028745027056218
558,Finite element method,Algebra,0,0.8441424556918878
559,Mathematical optimization,Primality test,0,0.00463972110496437
560,Matrix (mathematics),Mathematical logic,0,0.6142005239087449
561,Topology,Complex analysis,0,0.4807650935140886
562,Approximation theory,Linear programming,0,-0.005244166958145724
563,Discrete mathematics,Vector calculus,0,-0.17088972899324156
564,Statistics,Combinatorics,0,0.18772200342209622
565,Partial differential equation,Computability theory,0,-0.15679121506452742
566,Lie theory,Coding theory,0,0.011019379137440721
567,Ergodic theory,Matrix (mathematics),0,0.04831267406044405
568,Multiscale modeling,Combinatorics,0,1.0
569,Number theory,Topology,0,-0.2119485582494483
570,Special relativity,Metric (mathematics),0,-0.2145578283745421
571,Analytic number theory,Differential topology,0,0.18506025704128515
572,Trigonometry,Matrix (mathematics),0,0.11913776487769187
573,Linear algebra,Multiscale modeling,0,-1.0
574,Linear programming,Differentiable manifold,0,0.0
575,Mathematical analysis,Mathematical model,0,-0.23102299483898586
576,Analytic number theory,Analytical mechanics,0,-0.17514916205118464
577,Multivariable calculus,Metric (mathematics),0,-0.06691821079310491
578,Multivariable calculus,Algebraic number theory,0,0.6804626745886149
579,Factorization,Topology,0,-0.034818061286927424
580,Ergodic theory,Operations research,0,0.07136490971858439
581,Partial differential equation,Differential equation,0,0.049545090567910954
582,C*-algebra,Coding theory,0,-1.0
583,Real analysis,Metric (mathematics),0,-0.18413358227179388
584,Commutative algebra,General relativity,0,0.0
585,Partial differential equation,Primality test,0,0.0
586,Real analysis,Number theory,0,-0.14469058826482412
587,Linear algebra,Topological space,0,-0.3501992116833301
588,Set theory,Metric (mathematics),0,-0.6589655262701795
589,Mathematical statistics,Finite element method,0,-0.060514188694988535
590,Field (mathematics),Discrete mathematics,0,0.49165452471770077
591,Vector calculus,Coding theory,0,0.0
592,General relativity,Metric (mathematics),0,-0.35496615730116193
593,Wavelet,Discrete mathematics,0,-0.02406148230854219
594,Partial differential equation,Set theory,0,0.4901275380716992
595,Orthogonal polynomials,Set theory,0,-0.034272359841437804
596,Discrete mathematics,Mathematical analysis,0,0.1924512934532091
597,Primality test,Calculus,0,0.011777525327896419
598,Operations research,Real analysis,0,0.437917154427407
599,Multiscale modeling,Calculus,0,1.0
600,Partial differential equation,Commutative algebra,0,0.0
601,Metric (mathematics),Probability theory,0,0.40668483051578747
602,Mathematical analysis,Ordinary differential equation,0,-0.6332014358151933
603,Linear algebra,Topology,0,0.13889417933301507
604,Approximation theory,Commutative algebra,0,0.0
605,Analytic geometry,Differentiable manifold,0,-0.3921654303957861
606,Matrix (mathematics),Vector calculus,0,-0.02414681644145262
607,Mathematical logic,Analytical mechanics,0,-0.17514916205118464
608,Probability theory,Complex analysis,0,0.49080837980692626
609,Discrete mathematics,K-theory,0,-0.068746735677434
610,Multiscale modeling,Differential geometry,0,1.0
611,Numerical analysis,Linear programming,0,0.1674231559057514
612,Vector calculus,Orthogonal polynomials,0,0.0
613,Abstract algebra,Primality test,0,0.01839639643870717
614,Mathematical optimization,Mathematical analysis,0,-0.03271706251623563
615,Finite element method,Coding theory,0,0.0
616,Coding theory,Linear programming,0,0.0
617,Commutative algebra,Finite element method,0,-0.012531642400393398
618,Numerical linear algebra,C*-algebra,0,0.30774779115068196
619,Topological space,Lie theory,0,-0.23261257131978558
620,Combinatorics,Algebra,0,0.11266586256102629
621,Linear algebra,Differential geometry,0,0.22124223646725505
622,Functional analysis,Fourier analysis,0,-0.05280903617081474
623,Differentiable manifold,Graph theory,0,0.5064290214763538
624,Differential equation,Mathematical optimization,0,-0.34089663957528993
625,Differentiable manifold,Von Neumann algebra,0,0.14268700638589477
626,Ordinary differential equation,Group theory,0,0.014100022465402262
627,Analytic geometry,Vector calculus,0,-0.07168050946242846
628,Commutative algebra,Analytical mechanics,0,0.0
629,Group theory,Stochastic process,0,0.006787075731719359
630,Operations research,Algebraic topology,0,0.453717632088754
631,Complex analysis,K-theory,0,-0.11841044514765249
632,Functional analysis,Statistics,0,-0.15676309734105487
633,Computability theory,Commutative algebra,0,0.0
634,Stochastic process,General relativity,0,0.046448646719402714
635,Trigonometry,Abstract algebra,0,0.7674867473345628
636,Mathematical logic,Fourier analysis,0,-0.0026091726269398957
637,Differentiable manifold,Partial differential equation,0,0.0717974372992222
638,Discrete mathematics,Metric (mathematics),0,-0.35094351330133167
639,Mathematical optimization,Fourier analysis,0,-0.03053290781074279
640,Differential geometry,Primality test,0,-0.005941491132905742
641,Topological space,Differential geometry,0,0.668500847314685
642,Stochastic process,Algebra,0,0.18158778784926194
643,Mathematical logic,Partial differential equation,0,-0.42572910896264843
644,Von Neumann algebra,Graph theory,0,0.0
645,Abstract algebra,Topological space,0,-0.18527110142772996
646,Complex analysis,Algebraic topology,0,-0.33737195220094807
647,Field (mathematics),Calculus,0,0.5471825478970623
648,Mathematical model,General relativity,0,0.3482241056541102
649,Graph theory,Abstract algebra,0,0.2923068800201436
650,General relativity,Approximation theory,0,0.0
651,Real analysis,Functional analysis,0,-0.09693224458892402
652,Complex analysis,Set theory,0,-0.7555814668549016
653,Differential equation,Wavelet,0,0.005372638403621757
654,Partial differential equation,K-theory,0,0.00968106209320167
655,Fourier analysis,Differential equation,0,-0.22983344286979715
656,Mathematical optimization,Metric (mathematics),0,-0.4104448276761926
657,Approximation theory,Stochastic process,0,-0.836042392491763
