,Unnamed: 0,topic_a,topic_b,relation,tfidf_score,wiki_tfidf_score
465,465,Polynomial,Homogeneous polynomial,0,0.0,0.0
466,466,Number,Coordinate system,0,0.0,0.0
467,467,Interval (mathematics),Empty set,0,0.11807224299159905,0.11807224299159905
468,468,Coordinate system,Equation,0,0.059713427839553676,0.059713427839553676
469,469,Number,System of linear equations,0,0.0,0.0
470,470,Cartesian coordinate system,Distance,1,0.14197627696970094,0.14197627696970094
471,471,Mathematics,Unit circle,0,0.0,0.0
472,472,Geometry,Line segment,0,0.0,0.0
473,473,Zero of a function,Mathematics,1,0.007881700615117284,0.007881700615117284
474,474,Exponentiation,Rational number,0,0.040446017585059016,0.040446017585059016
475,475,Semi-major axis,Work (physics),0,0.0,0.0
476,476,Number,Binomial,0,0.0,0.0
477,477,Arithmetic,Rational root theorem,0,0.0,0.0
478,478,Amplitude,Displacement (vector),0,0.0,0.0
479,479,Trigonometry,Inverse trigonometric functions,0,0.0,0.0
480,480,Exponentiation,Exponential function,0,0.0,0.0
481,481,Logarithm,Addition,0,0.004964779342296674,0.004964779342296674
482,482,Algebra,Algebraic expression,0,0.09002008971012915,0.09002008971012915
483,483,Secant line,Line (geometry),1,0.0,0.0
484,484,Exponentiation,Degree of a polynomial,0,0.0,0.0
485,485,Line (geometry),Conic section,0,0.0,0.0
486,486,Perpendicular,Cartesian coordinate system,0,0.006738388829963222,0.006738388829963222
487,487,Mathematics,Differential equation,0,0.0,0.0
488,488,Complex number,Identity (mathematics),0,0.0,0.0
489,489,Pythagorean theorem,Mathematics,1,0.009536422291219256,0.009536422291219256
490,490,Equation solving,Domain of a function,0,0.0,0.0
491,491,Addition,Matrix ring,0,0.0,0.0
492,492,Rational root theorem,Equation solving,1,0.0,0.0
493,493,Logarithm,Identity (mathematics),0,0.0,0.0
494,494,Mathematics,Cubic function,0,0.0,0.0
495,495,Mathematics,Identity (mathematics),0,0.0,0.0
496,496,Geometry,Orientation (geometry),0,0.0,0.0
497,497,Equation,System of linear equations,0,0.0,0.0
498,498,Square (algebra),Number,1,0.4040696819760754,0.4040696819760754
499,499,Perpendicular,Line (geometry),1,0.0,0.0
500,500,Mathematics,Logarithm,0,0.0,0.0
501,501,Geometry,Unit circle,0,0.0,0.0
502,502,Geometry,Circular motion,0,0.0,0.0
503,503,Open set,Set (mathematics),1,0.0,0.0
504,504,Rational root theorem,Rational number,1,0.0,0.0
505,505,Rotation (mathematics),Mathematics,1,0.0,0.0
506,506,Geometry,Rectangle,0,0.0,0.0
507,507,Quadratic equation,Nth root,0,0.0,0.0
508,508,Rotation of axes,Ellipse,0,0.0,0.0
509,509,Transformation (function),Coordinate system,0,0.0,0.0
510,510,Equation,Geometry,0,0.0,0.0
511,511,Mathematics,Cartesian coordinate system,0,0.0,0.0
512,512,Range (mathematics),Limit (mathematics),0,0.0,0.0
513,513,Trigonometry,Pythagorean trigonometric identity,0,0.020149627341858874,0.0
514,514,Integer,Algebraic expression,0,0.0,0.0
515,515,Mathematics,Rotation (mathematics),0,0.0,0.0
516,516,Algebraic expression,Arithmetic,1,0.0,0.0
517,517,Prime number,Polynomial long division,0,0.0,0.0
518,518,Polynomial,Rational root theorem,0,0.0,0.0
519,519,Minor (linear algebra),Matrix (mathematics),1,0.0,0.0
520,520,Linear function,Mathematics,1,0.011064695094299264,0.011064695094299264
521,521,Complex number,Subtraction,0,0.06470062467528917,0.06470062467528917
522,522,Radius,Geometry,1,0.03836800455241572,0.03836800455241572
523,523,Floor and ceiling functions,Binomial coefficient,0,0.0,0.0
524,524,Vertical line test,Geometry,1,0.0,0.0
525,525,Synthetic division,Factorization,0,0.0,0.0
526,526,Binomial theorem,Polynomial,1,0.0,0.0
527,527,Matrix (mathematics),Vector (mathematics and physics),0,0.013013852123557976,0.0
528,528,Parallel (geometry),Line (geometry),1,0.0,0.0
529,529,Polynomial,Addition,1,0.007781289258315427,0.007781289258315427
530,530,Matrix (mathematics),Square matrix,0,0.0,0.0
531,531,Multiplication,Empty set,0,0.01209751345860309,0.0
532,532,Sign (mathematics),Inverse element,0,0.0,0.0
533,533,Synthetic division,Mathematics,1,0.007671521932047491,0.007671521932047491
534,534,Negative number,Subtraction,0,0.057944222301338125,0.057944222301338125
535,535,Binomial,Number,1,0.04480883672971263,0.04480883672971263
536,536,Perpendicular,Analytic geometry,0,0.0,0.0
537,537,Circular sector,Curve,1,0.0,0.0
538,538,Radius,Line segment,1,0.0,0.0
539,539,Linear equation,Line (geometry),1,0.0,0.0
540,540,Natural logarithm,E (mathematical constant),1,0.0,0.0
541,541,Zero of a function,Graph of a function,0,0.0,0.0
542,542,Circle,Conic section,0,0.0,0.0
543,543,Parity (mathematics),Square (algebra),0,0.0,0.0
544,544,Imaginary number,Real number,1,0.03302679215753012,0.03302679215753012
545,545,Coordinate system,Vector field,0,0.0,0.0
546,546,Binary number,Number,1,0.5502749265747301,0.5502749265747301
547,547,Line segment,Transformation (function),0,0.0,0.0
548,548,Arithmetic,Product (mathematics),0,0.009129750279112302,0.0
549,549,Distance,Cartesian coordinate system,0,0.0,0.0
550,550,Right angle,Angle,1,0.6629763467367478,0.6629763467367478
551,551,Symmetry,Geometry,0,0.07711033110046474,0.07711033110046474
552,552,Binary logarithm,Common logarithm,0,0.0,0.0
553,553,Integer,Function (mathematics),0,0.0,0.0
554,554,Matrix ring,Addition,1,0.042130273285238176,0.042130273285238176
555,555,Ellipse,Curve,1,0.03804342461791485,0.03804342461791485
556,556,Binomial coefficient,Binomial theorem,1,0.030339772943523517,0.030339772943523517
557,557,Edge,Line (geometry),1,0.0,0.0
558,558,Geometry,Sine,0,0.0,0.0
559,559,Angle,Solution of triangles,0,0.0,0.0
560,560,Linear equation,Graph of a function,0,0.0,0.0
561,561,Geometry,Line (geometry),0,0.0,0.0
562,562,Triangle,Geometry,1,0.0,0.0
563,563,Equation,Algebraic equation,0,0.0,0.0
564,564,Addition,Equation,0,0.0,0.0
565,565,Infinity,Limit (mathematics),0,0.5453453790673973,0.0
566,566,Polynomial,Integer,1,0.0033859900003005627,0.0033859900003005627
567,567,Vector (mathematics and physics),Position (vector),0,0.01925408834888737,0.0
568,568,Law of sines,Spherical law of cosines,0,0.0,0.0
569,569,Number,Product (mathematics),0,0.0,0.0
570,570,Partial fraction decomposition,Polynomial long division,0,0.0,0.0
571,571,Linear equation,Change of variables,0,0.0,0.0
572,572,Cartesian coordinate system,Perpendicular,1,0.0,0.0
573,573,Polynomial,Fundamental theorem of algebra,0,0.0,0.0
574,574,Base (exponentiation),Common logarithm,0,0.0,0.0
575,575,Geometry,Eccentricity (mathematics),0,0.0,0.0
576,576,Domain of a function,Cartesian coordinate system,0,0.029790771669311086,0.029790771669311086
577,577,Polynomial,Linear function,0,0.00983931035967537,0.00983931035967537
578,578,Mathematics,Arithmetic mean,0,0.0511973716199035,0.0
579,579,Function (mathematics),Limit of a function,0,0.0,0.0
580,580,Fundamental theorem of algebra,Real number,1,0.018945601702769214,0.018945601702769214
581,581,Algebraic expression,Subtraction,0,0.07146039143240893,0.07146039143240893
582,582,Equality (mathematics),Identity (mathematics),0,0.0,0.0
583,583,Cross product,Real number,0,0.0,0.0
584,584,Division (mathematics),Real number,0,0.029170445510089824,0.029170445510089824
585,585,Number,Linear inequality,0,0.0,0.0
586,586,Mathematics,Summation,0,0.0,0.0
587,587,Multiplication,Commutative property,0,0.0,0.0
588,588,Linear function,Derivative,0,0.0,0.0
589,589,Multiplication,Binary logarithm,0,0.0,0.0
590,590,Logarithm,Natural number,0,0.0,0.0
591,591,Cone,Geometry,1,0.07707615098916132,0.07707615098916132
592,592,Linear equation,Complex number,0,0.0,0.0
593,593,Norm (mathematics),Vector (mathematics and physics),1,0.0,0.0
594,594,Empty sum,Summation,1,0.0,0.0
595,595,Transformation (function),Circle,0,0.0,0.0
596,596,Graph of a function,Vertical line test,0,0.06506735301470865,0.0
597,597,Integer,Rational number,0,0.02929713604936828,0.02929713604936828
598,598,Trigonometric tables,Trigonometry,1,0.0577044796575484,0.0577044796575484
599,599,Associative property,Real number,0,0.06451248940909123,0.06451248940909123
600,600,Equation solving,Empty set,0,0.0,0.0
601,601,Cross product,Arithmetic,1,0.0,0.0
602,602,Binary logarithm,Arithmetic,1,0.011015012801866404,0.011015012801866404
603,603,Point (geometry),Chord (geometry),0,0.0,0.0
604,604,Prime number,Binary logarithm,0,0.0,0.0
605,605,Product (mathematics),Arithmetic,1,0.0,0.0
606,606,Equality (mathematics),Equation,0,0.15631983076763167,0.15631983076763167
607,607,Mathematics,Product topology,0,0.0,0.0
608,608,Binomial theorem,Mathematics,1,0.04008529846801109,0.04008529846801109
609,609,Line segment,Solution of triangles,0,0.0,0.0
610,610,Division (mathematics),Inequality (mathematics),0,0.0,0.0
611,611,Matrix multiplication,Main diagonal,0,0.0,0.0
612,612,Trigonometry,Mathematics,1,0.0,0.0
613,613,Trigonometry,Trigonometric tables,0,0.02210586127570313,0.02210586127570313
614,614,Number,Algebraic operation,0,0.0,0.0
615,615,Complex number,Division (mathematics),0,0.010269092930705494,0.0
616,616,Unit circle,Curve,1,0.0,0.0
617,617,Law of sines,Circle,0,0.0,0.0
618,618,Arithmetic,Exponential function,0,0.0,0.0
619,619,Injective function,Inverse function,0,0.0,0.0
620,620,Trigonometric tables,Geometry,1,0.0,0.0
621,621,Right triangle,Geometry,1,0.0,0.0
622,622,Number,Division by zero,0,0.0,0.0
623,623,Polygon,Mathematics,1,0.005547588174001285,0.005547588174001285
624,624,Mathematics,Transformation (function),0,0.0,0.0
625,625,Function (mathematics),Inverse trigonometric functions,0,0.0,0.0
626,626,Trigonometric tables,Mathematics,1,0.007570580853994232,0.007570580853994232
627,627,Pythagorean theorem,Inverse trigonometric functions,0,0.0,0.0
628,628,Associative property,Addition,0,0.17269141694901216,0.17269141694901216
629,629,Matrix (mathematics),Matrix multiplication,0,0.18472266264393228,0.18472266264393228
630,630,Algebraic expression,Real number,0,0.036477352532197437,0.0
631,631,Rational number,Equation solving,0,0.0,0.0
632,632,Plane (geometry),Plane curve,0,0.0,0.0
633,633,Geometric progression,Geometry,0,0.2648129616486493,0.0
634,634,Scalar multiplication,Elementary matrix,0,0.0,0.0
635,635,Mathematics,Piecewise,0,0.0,0.0
636,636,Exponentiation,Cartesian coordinate system,0,0.0,0.0
637,637,Multiplication,Polynomial,0,0.0,0.0
638,638,Linear equation,Vertical line test,0,0.0,0.0
639,639,E (mathematical constant),Real number,0,0.018398006238888983,0.018398006238888983
640,640,Equation solving,Equality (mathematics),1,0.02539147594094581,0.0
641,641,Mathematics,Multiplicative inverse,0,0.0,0.0
642,642,Function (mathematics),Inequality (mathematics),0,0.0,0.0
643,643,Even and odd functions,Function (mathematics),1,0.0,0.0
644,644,Complex number,Set (mathematics),0,0.00846461465199573,0.0
645,645,Circle,Line (geometry),1,0.0,0.0
646,646,Division by zero,Division (mathematics),1,0.0,0.0
647,647,Identity (mathematics),Mathematics,1,0.0,0.0
648,648,Interval (mathematics),Closed set,0,0.023915853529699955,0.023915853529699955
649,649,Analytic geometry,Geometry,1,0.20865059055651755,0.20865059055651755
650,650,Coordinate system,Number,1,0.0,0.0
651,651,Equation,Function (mathematics),0,0.0,0.0
652,652,Integer,Natural number,0,0.10094470557562553,0.10094470557562553
653,653,Matrix (mathematics),Matrix ring,0,0.01539355522032769,0.01539355522032769
654,654,Binomial,Calculus,0,0.0,0.0
655,655,Cross product,Mathematics,1,0.0,0.0
656,656,Sum,Arithmetic,1,0.0,0.0
657,657,Multiplication,Product (mathematics),0,0.0,0.0
658,658,Exponentiation,Identity (mathematics),0,0.0,0.0
659,659,Arithmetic,Matrix ring,0,0.0,0.0
660,660,Floor and ceiling functions,Series (mathematics),0,0.0,0.0
661,661,Real number,Graph of a function,0,0.0,0.0
662,662,Geometry,Origin (mathematics),0,0.034046770706345916,0.0
663,663,Polynomial,Binomial,0,0.002764295834735574,0.002764295834735574
664,664,Degree of a polynomial,Polynomial long division,0,0.0,0.0
665,665,Mathematics,Exponential function,0,0.0,0.0
666,666,Number,Cross product,0,0.0,0.0
667,667,Complex number,Rational number,0,0.0,0.0
668,668,Absolute value,Real number,1,0.04860530023972626,0.04860530023972626
669,669,Work (physics),Calculus,0,0.0,0.0
670,670,Associative property,Exponentiation,0,0.11356352364690772,0.11356352364690772
671,671,Mathematics,Sine,0,0.0,0.0
672,672,Matrix (mathematics),Determinant,0,0.0,0.0
673,673,Cartesian coordinate system,Number,1,0.1831753654880814,0.1831753654880814
674,674,Function (mathematics),Transformation (function),0,0.0,0.0
675,675,Number,Multiplication,0,0.0340593910760694,0.0340593910760694
676,676,Mathematics,Mathematical proof,0,0.0,0.0
677,677,Associative property,Algebraic expression,0,0.0,0.0
678,678,Chord (geometry),Curve,1,0.0,0.0
679,679,Mathematics,Calculus,0,0.0,0.0
680,680,Product (mathematics),Cross product,0,0.0,0.0
681,681,E (mathematical constant),Number,1,0.3540847657612572,0.3540847657612572
682,682,Exponentiation,Binary logarithm,0,0.0,0.0
683,683,Exponentiation,Number,1,0.09843252658658183,0.09843252658658183
684,684,Rational number,Rational root theorem,0,0.0,0.0
685,685,Mathematics,Operation (mathematics),0,0.0,0.0
686,686,Plane (geometry),Complex plane,0,0.0,0.0
687,687,Graph of a function,Quadrant (plane geometry),0,0.0,0.0
688,688,Limit (mathematics),Limit of a function,0,0.6029703399364654,0.6029703399364654
689,689,Partial fraction decomposition,Integer,1,0.0,0.0
690,690,Multiplication,Scalar multiplication,0,0.0,0.0
691,691,Fundamental theorem of algebra,Equation,1,0.008177807947018978,0.008177807947018978
692,692,Addition,Inequality (mathematics),0,0.0,0.0
693,693,Inverse function,Change of variables,0,0.0,0.0
694,694,Plane curve,Asymptote,0,0.0,0.0
695,695,Hyperbola,Rotation of axes,0,0.0,0.0
696,696,Descartes' rule of signs,Real number,0,0.0,0.0
697,697,Number,Absolute value,0,0.023864010372006604,0.023864010372006604
698,698,Set (mathematics),Set-builder notation,0,0.14088357328454176,0.14088357328454176
699,699,Differential equation,Equality (mathematics),1,0.0,0.0
700,700,Analytic geometry,Plane (geometry),1,0.0,0.0
701,701,Geometry,Linear equation,0,0.0,0.0
702,702,Complex number,Equation,0,0.07127954224090867,0.07127954224090867
703,703,Square root,Pythagorean theorem,0,0.0,0.0
704,704,Binary logarithm,Exponentiation,1,0.010479855370100544,0.010479855370100544
705,705,Number,Parametric equation,0,0.0,0.0
706,706,Set (mathematics),Equation solving,0,0.0,0.0
707,707,Point (geometry),Solution of triangles,0,0.0,0.0
708,708,Invertible matrix,Matrix (mathematics),1,1.5391643737154108,0.0
709,709,Addition,Algebraic expression,0,0.0,0.0
710,710,Complex number,Commutative property,0,0.0,0.0
711,711,Pythagorean theorem,Rational number,0,0.0025204323830948245,0.0025204323830948245
712,712,Binary logarithm,Scientific notation,0,0.0,0.0
713,713,Complex number,Rational function,0,0.0,0.0
714,714,Product topology,Product (mathematics),1,0.0,0.0
715,715,Semi-major axis,Hyperbola,0,0.0,0.0
716,716,Line segment,Spherical law of cosines,0,0.0,0.0
717,717,Arithmetic,Arithmetic mean,0,0.007956348292282301,0.007956348292282301
718,718,Polynomial,Zero of a function,0,0.0,0.0
719,719,Multiplication,Rational root theorem,0,0.0,0.0
720,720,Addition,Arithmetic,1,0.0,0.0
721,721,Set (mathematics),Closed set,0,0.0,0.0
722,722,Exponential growth,Mathematics,1,0.0024453950022351265,0.0
723,723,Inverse element,Sign (mathematics),1,0.0,0.0
724,724,Rational root theorem,Arithmetic,1,0.0,0.0
725,725,Secant line,Interval (mathematics),0,0.0,0.0
726,726,Quadrant (plane geometry),Mathematics,1,0.0,0.0
727,727,System of linear equations,Geometry,1,0.0,0.0
728,728,Vector field,Derivative,0,0.0,0.0
729,729,Ellipse,Line (geometry),1,0.0,0.0
730,730,Complex number,Complex conjugate,0,0.0,0.0
731,731,Matrix multiplication,Arithmetic,1,0.008649469868132248,0.008649469868132248
732,732,Mathematics,Exponentiation,0,0.0,0.0
733,733,Number,Natural logarithm,0,0.0,0.0
734,734,Euclidean vector,Position (vector),0,0.00918075735840987,0.0
735,735,Eccentricity (mathematics),Circle,1,0.0868621813987111,0.0868621813987111
736,736,Spherical law of cosines,Trigonometry,1,0.0,0.0
737,737,Force,Simple harmonic motion,0,0.006782262040703965,0.006782262040703965
738,738,Polynomial long division,Rational root theorem,0,0.0,0.0
739,739,Rational number,E (mathematical constant),0,0.0,0.0
740,740,Linear inequality,Algebra,1,0.014827568329213787,0.014827568329213787
741,741,Addition,Degree of a polynomial,0,0.0,0.0
742,742,Solution of triangles,Line segment,1,0.0,0.0
743,743,System of linear equations,Equation,1,0.36734421233439707,0.36734421233439707
744,744,Calculus,Limit of a function,0,0.0,0.0
745,745,Unit circle,Line (geometry),1,0.0,0.0
746,746,Function (mathematics),Injective function,0,0.0,0.0
747,747,Hyperbola,Cone,0,0.0,0.0
748,748,Mathematics,Curve,0,0.0,0.0
749,749,Geometry,Right angle,0,0.0,0.0
750,750,Natural logarithm,Mathematics,1,0.00706587546372795,0.00706587546372795
751,751,Square root,Function (mathematics),0,0.0,0.0
752,752,Polygon,Point (geometry),1,0.0,0.0
753,753,Square root,Geometry,0,0.0,0.0
754,754,Curve,Eccentricity (mathematics),0,0.0,0.0
755,755,Number,Base (exponentiation),0,0.0,0.0
756,756,Number,Basis (linear algebra),0,0.0,0.0
757,757,Triangle,Mathematics,1,0.006814500739561887,0.006814500739561887
758,758,Square root,Quadratic function,0,0.0,0.0
759,759,Function (mathematics),Dependent and independent variables,0,0.0,0.0
760,760,Set-builder notation,Real number,0,0.04050441686643856,0.04050441686643856
761,761,Exponentiation,Function (mathematics),0,0.0,0.0
762,762,Number,Rational number,0,0.019200055040378205,0.019200055040378205
763,763,Function (mathematics),Constant function,0,0.0,0.0
764,764,Multiplication,Number,1,0.21360788426571176,0.21360788426571176
765,765,Mathematics,Radius,0,0.0,0.0
766,766,Open set,Interval (mathematics),0,0.0,0.0
767,767,Function composition,Function (mathematics),1,0.0,0.0
768,768,Quadratic equation,Negative number,0,0.0,0.0
769,769,Mathematics,Homogeneous polynomial,0,0.0,0.0
770,770,Circle,Rational number,0,0.0,0.0
771,771,Linear equation,Equality (mathematics),1,0.02539147594094581,0.0
772,772,Square (algebra),Mathematics,1,0.0,0.0
773,773,Algebraic expression,Addition,1,0.0194145102639064,0.0194145102639064
774,774,Polynomial long division,Addition,1,0.0,0.0
775,775,Addition,Elementary matrix,0,0.0,0.0
776,776,Mathematics,Square root,0,0.0,0.0
777,777,Division by zero,Number,1,0.3879987287156633,0.3879987287156633
778,778,Logarithm,Complex number,0,0.0,0.0
779,779,Exponential function,Real number,0,0.005846848372385714,0.005846848372385714
780,780,Asymptote,Curve,1,0.0,0.0
781,781,Circle,Chord (geometry),0,0.0,0.0
782,782,Number,Binary number,0,0.01209751345860309,0.0
783,783,Negative number,Distance,0,0.0,0.0
784,784,Circle,Cone,0,0.0,0.0
785,785,Number,Binary logarithm,0,0.0,0.0
786,786,Algebraic expression,E (mathematical constant),0,0.0,0.0
787,787,Linear equation,Number,1,0.026392897238599968,0.026392897238599968
788,788,Natural logarithm,Multiplication,1,0.00526183525062068,0.00526183525062068
789,789,Polynomial,Real number,0,0.009746690407406694,0.009746690407406694
790,790,Degree of a polynomial,Algebraic expression,0,0.0,0.0
791,791,Quadratic equation,Equality (mathematics),1,0.0,0.0
792,792,Line segment,Polygon,0,0.0,0.0
793,793,Equality (mathematics),Fundamental theorem of algebra,0,0.0,0.0
794,794,Scientific notation,E (mathematical constant),0,0.0,0.0
795,795,Algebraic expression,Square (algebra),1,0.0,0.0
796,796,Mathematics,Floor and ceiling functions,0,0.0,0.0
797,797,Analytic geometry,Equality (mathematics),1,0.0,0.0
798,798,Integer,Polynomial long division,0,0.0,0.0
799,799,Right angle,Right triangle,0,0.07978716120123022,0.07978716120123022
800,800,Set (mathematics),Distance,0,0.0,0.0
801,801,Circle,Curve,1,0.0,0.0
802,802,Number,Binomial theorem,0,0.0,0.0
803,803,Arithmetic,Quadratic formula,0,0.0,0.0
804,804,Point (geometry),Origin (mathematics),0,0.0,0.0
805,805,Square root,Quadratic equation,0,0.0,0.0
806,806,Binomial coefficient,Addition,1,0.002656048079473062,0.002656048079473062
807,807,Open set,Domain of a function,0,0.0,0.0
808,808,Arithmetic,Binary logarithm,0,0.0,0.0
809,809,Polynomial long division,Factorization,0,0.0,0.0
810,810,Multiplication,Dot product,0,0.0,0.0
811,811,Natural logarithm,Logarithm,1,0.5791038372496412,0.5791038372496412
812,812,Mathematics,Descartes' rule of signs,0,0.0,0.0
813,813,Sine wave,Trigonometry,1,0.0,0.0
814,814,Algebra,Square root,0,0.0,0.0
815,815,Polynomial,Degree of a polynomial,0,0.0,0.0
816,816,Natural number,Negative number,0,0.0,0.0
817,817,Algebraic operation,Mathematics,1,0.0074722616221241794,0.0074722616221241794
818,818,Factorization,Arithmetic,1,0.0,0.0
819,819,Mathematics,Constant function,0,0.0,0.0
820,820,Differential equation,Equation,1,0.8828152396340382,0.8828152396340382
821,821,Multiplication,Real line,0,0.0664598450052958,0.0
822,822,Natural number,Rational number,0,0.009226481690025774,0.009226481690025774
823,823,Square root,Inverse trigonometric functions,0,0.0,0.0
824,824,Square root,Algebra,1,0.0,0.0
825,825,Line (geometry),Vertical line test,0,0.0,0.0
826,826,Number,Equation solving,0,0.0,0.0
827,827,Fundamental theorem of algebra,Addition,1,0.0,0.0
828,828,Basis (linear algebra),Algebra,1,0.058088562066604524,0.058088562066604524
829,829,Synthetic division,Number,1,0.20865709410931227,0.20865709410931227
830,830,Polynomial,Partial fraction decomposition,0,0.0,0.0
831,831,Function (mathematics),Zero of a function,0,0.0,0.0
832,832,Rational root theorem,Integer,1,0.11443007951803473,0.11443007951803473
833,833,Base (exponentiation),Binary logarithm,0,0.0,0.0
834,834,Partial fraction decomposition,Mathematics,1,0.0,0.0
835,835,Imaginary number,Square (algebra),0,0.04053035260613227,0.0
836,836,Parallel (geometry),Slope,0,0.07366950593710925,0.07366950593710925
837,837,Algebra,Algebraic operation,0,0.0,0.0
838,838,Exponentiation,Natural number,0,0.0,0.0
839,839,Interval (mathematics),Analytic geometry,0,0.0,0.0
840,840,Absolute value,Number,1,0.2533507680654788,0.2533507680654788
841,841,Eccentricity (mathematics),Cone,1,0.1135964643173458,0.1135964643173458
842,842,Mathematics,Trigonometric functions,0,0.0,0.0
843,843,Zero (complex analysis),Number,1,0.07314310668836813,0.07314310668836813
844,844,Multiplication,Equation,0,0.0,0.0
845,845,Arithmetic,Base (exponentiation),0,0.0,0.0
846,846,Linear function,Function (mathematics),1,0.0,0.0
847,847,Division (mathematics),Polynomial long division,0,0.0,0.0
848,848,Addition,Geometry,0,0.0,0.0
849,849,Linear equation,Real number,0,0.028199799457583413,0.028199799457583413
850,850,Inequality (mathematics),Linear inequality,0,1.0407006810193309,0.0
851,851,Mathematics,Conic section,0,0.0,0.0
852,852,Equation,Real number,0,0.028199799457583413,0.028199799457583413
853,853,Set (mathematics),Empty set,0,0.14261920175524154,0.14261920175524154
854,854,Cartesian coordinate system,Mathematics,1,0.0,0.0
855,855,Exponential function,Identity (mathematics),0,0.0,0.0
856,856,Exponential growth,Exponentiation,1,0.20716029098794608,0.20716029098794608
857,857,Piecewise,Function (mathematics),1,0.0,0.0
858,858,Quadratic formula,Multiplication,1,0.005835109130065735,0.005835109130065735
859,859,Scalar multiplication,Vector (mathematics and physics),1,0.0,0.0
860,860,Degree of a polynomial,Synthetic division,0,0.0,0.0
861,861,Inequality (mathematics),Algebra,1,0.014827568329213787,0.014827568329213787
862,862,Equation solving,Rational root theorem,0,0.0,0.0
863,863,Geometry,Closed set,0,0.0,0.0
864,864,Prime number,Floor and ceiling functions,0,0.0,0.0
865,865,Parallel (geometry),Mathematics,1,0.0,0.0
866,866,Addition,Division (mathematics),0,0.0,0.0
867,867,Matrix ring,Matrix (mathematics),1,0.937946321004563,0.937946321004563
868,868,Sign (mathematics),Real number,0,0.05208909982512979,0.05208909982512979
869,869,Simultaneous equations,Equality (mathematics),1,0.0161491774575487,0.0
870,870,Real number,Number,1,0.21360788426571176,0.21360788426571176
871,871,Complex number,Natural logarithm,0,0.0,0.0
872,872,Line (geometry),Right triangle,0,0.0,0.0
873,873,Inverse function,Function (mathematics),1,0.4729710173232568,0.0
874,874,Degree of a polynomial,Integer,1,0.017411170171805792,0.017411170171805792
875,875,Number,Quadratic equation,0,0.0,0.0
876,876,Degree of a polynomial,Multiplicative inverse,0,0.012096746874961928,0.012096746874961928
877,877,Constant function,Slope,0,0.0,0.0
878,878,Rotation of axes,Number,1,0.0,0.0
879,879,Cartesian coordinate system,Geometry,1,0.07349750800527129,0.07349750800527129
880,880,Negative number,Rational number,0,0.013550443406143465,0.013550443406143465
881,881,Exponentiation,Scientific notation,0,0.1767636788191365,0.1767636788191365
882,882,Summation,Empty sum,0,0.0,0.0
883,883,Real number,Zero (complex analysis),0,0.0,0.0
884,884,Common logarithm,Scientific notation,0,0.0,0.0
885,885,Extended real number line,Number,1,0.3836391924379592,0.3836391924379592
886,886,Pythagorean trigonometric identity,Mathematics,1,0.0,0.0
887,887,Real number,Square root,0,0.0,0.0
888,888,Closed set,Set (mathematics),1,0.0,0.0
889,889,Addition,Partial fraction decomposition,0,0.0,0.0
890,890,Triangle,Solution of triangles,0,0.0,0.0
891,891,Polynomial,Binomial theorem,0,0.0,0.0
892,892,Mathematics,Monotonic function,0,0.0,0.0
893,893,Asymptote,Vertical line test,0,0.0,0.0
894,894,Unit circle,Sine,0,0.0,0.0
895,895,Mathematics,Interval (mathematics),0,0.0,0.0
896,896,Mathematics,Scalar multiplication,0,0.0,0.0
897,897,Equality (mathematics),Analytic geometry,0,0.0,0.0
898,898,Calculus,Series (mathematics),0,0.0,0.0
899,899,Real number,Distributive property,0,0.0,0.0
900,900,Sum,Addition,1,0.0194145102639064,0.0194145102639064
901,901,Mathematics,Perpendicular,0,0.0,0.0
902,902,Line segment,Triangle,0,0.0,0.0
903,903,Function (mathematics),Range (mathematics),0,0.029647665021444787,0.0
904,904,Associative property,Set (mathematics),0,0.0,0.0
905,905,Plane (geometry),Geometry,1,0.0,0.0
906,906,Rational function,Function (mathematics),1,0.2618556015448682,0.0
907,907,Line (geometry),Circle,0,0.0,0.0
908,908,Perpendicular,Slope,0,0.02046375164919701,0.02046375164919701
909,909,Circular motion,Circle,1,0.2057034743571467,0.2057034743571467
910,910,Complex number,Imaginary number,0,0.39094315230634297,0.39094315230634297
911,911,Cone,Ellipse,0,0.0,0.0
912,912,Polynomial,Nth root,0,0.013288951187139394,0.0
913,913,Open set,Empty set,0,0.07496650348672955,0.07496650348672955
914,914,Eccentricity (mathematics),Conic section,1,0.2784851310743079,0.2784851310743079
915,915,Radius,Point (geometry),1,0.0,0.0
916,916,Common logarithm,Logarithm,1,1.0485188722091958,1.0485188722091958
917,917,Fundamental theorem of algebra,Number,1,0.07314310668836813,0.07314310668836813
918,918,Displacement (vector),Calculus,0,0.0,0.0
919,919,Subtraction,Number,1,0.21360788426571176,0.21360788426571176
920,920,Rational number,Real line,0,0.0664598450052958,0.0
921,921,Analytic geometry,Angle,1,0.0,0.0
922,922,Constant function,Domain of a function,0,0.0,0.0
923,923,Arithmetic mean,Mathematics,1,0.0,0.0
924,924,Zero of a function,Domain of a function,1,0.0,0.0
925,925,Number,Dot product,0,0.0,0.0
926,926,Spherical law of cosines,Trigonometric functions,1,0.0,0.0
927,927,Function (mathematics),Function composition,0,0.0,0.0
928,928,Quadratic formula,Addition,1,0.006159551188194339,0.006159551188194339
929,929,Mathematics,Line (geometry),0,0.05727397781012779,0.0
930,930,Equation,Equation solving,0,0.10663802777845313,0.10663802777845313
