,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,relation,topic_a,topic_b
245,119.0,224.0,972.0,396.0,3.0,5.0,5.0,0.0,0.0,2.0,0.00067264573991,0.0,0.0,0.0,0.358986439604,0.033950617284,0.08333333333330001,0.383644842127,0.836419879769,0.224488473317,0.4,6.04048330883,0.6732687419310001,0.26882331066799997,1.72496007868,0.6516252197029999,1250.0,6819.0,0.0,1.0,0.0,0.000146649068778,199.0,728.0,34.0,-1.28602211276e-05,2.50831761805e-05,3.0704106697e-06,0.0,Electric field,Euclidean vector
246,123.0,20.0,2915.0,43.0,3.0,7.0,4.0,0.0,1.0,0.0,-0.15821812595999998,0.0,0.0,0.0,0.531269925578,0.00205831903945,0.13953488372099998,0.49296587705600003,1.0,0.26779372992899997,0.8666666666670001,5.45768001783,1.47658368988,0.96662575986,1.3944581391600002,1.07647824153,1192.0,110.0,0.0,0.0,0.0,0.0,190.0,22.0,2.0,-4.4596843323000006e-05,0.00027414560675200004,1.7286420867e-05,0.0,Hertz,Musical tone
247,91.0,17.0,241.0,35.0,4.0,1.0,3.0,0.0,1.0,0.0,-0.0567632850242,0.0,0.0,0.0,0.327051139531,0.0207468879668,0.14285714285700002,0.521680803399,0.899915766861,0.15141866010900001,0.555555555556,7.97403868053,1.4960806706799998,0.6916455915530001,1.3209418482200002,1.01495619569,1310.0,148.0,2.0,0.0,0.00152671755725,0.0,219.0,28.0,6.0,9.53782279959e-05,6.53024656852e-05,1.02939807212e-06,0.0,Refracting telescope,Virtual image
248,119.0,121.0,972.0,359.0,3.0,4.0,83.0,2.0,1.0,5.0,-0.06530054644809999,1.0,0.0,0.0,0.18128216150600002,0.177983539095,0.481894150418,0.193258368165,0.622152036209,0.124809350835,0.428571428571,7.795359164630001,0.6732687419310001,0.812163146886,0.708041509743,0.7800235600800001,1250.0,1286.0,1.0,13.0,0.0008,0.0101088646967,199.0,178.0,46.0,1.089024942e-07,2.56275181476e-05,4.92570318476e-06,0.0,Electric field,Electric potential
249,69.0,203.0,166.0,92.0,2.0,4.0,5.0,0.0,0.0,0.0,-0.014778325123199999,0.0,0.0,0.0,10.0,0.0,0.0,0.528861555917,0.934431635193,0.128416653524,0.7894736842110001,-10.0,0.748715601484,1.15135874556,1.12588492516,1.05878321905,1431.0,9125.0,0.0,5.0,0.0,0.000547945205479,203.0,1078.0,43.0,-6.752437990000001e-05,1.12366183762e-05,9.29316571298e-07,0.0,Collision,Le Sage's theory of gravitation
250,99.0,643.0,130.0,9935.0,4.0,1.0,24.0,0.0,0.0,0.0,0.424230171073,0.0,0.0,0.0,0.5003215144740001,0.39230769230800006,0.00513336688475,0.6463600484350001,1.0,0.26122087409899997,0.785714285714,5.26521779036,0.38365356723099997,0.89248849529,0.639246937378,1.29416726279,879.0,5370.0,0.0,0.0,0.0,0.0,127.0,893.0,22.0,-0.000154685708692,-0.0009379602340279999,-6.6532043671e-05,1.0,Relative velocity,Physics
251,808.0,73.0,3104.0,808.0,2.0,4.0,5.0,0.0,0.0,0.0,-0.0650118598203,0.0,0.0,0.0,0.49676045435599997,0.0132087628866,0.050742574257399996,0.602933257818,1.0,0.253604899772,0.769230769231,4.38330888996,0.7556982056730001,0.7865626583859999,0.8258221461220001,0.784578827237,7269.0,1457.0,0.0,1.0,0.0,0.0006863417982160001,961.0,209.0,36.0,9.72965788439e-05,0.00019826504388000002,2.37297515374e-05,0.0,Energy,Refraction
252,321.0,123.0,1613.0,2915.0,2.0,3.0,14.0,0.0,0.0,0.0,-0.08597125916989999,0.0,0.0,0.0,0.44379987901100004,0.0514569125852,0.028473413379099997,0.613531351089,0.8431483451980001,0.126861465438,0.8666666666670001,4.460110193969999,1.04039669454,1.47658368988,1.3156229924299998,1.32492912751,8936.0,1192.0,1.0,0.0,0.000111906893465,0.0,908.0,190.0,19.0,0.000107664844528,-0.00018148329951200002,-3.3878074123e-06,0.0,Magnetic field,Hertz
253,376.0,321.0,575.0,1613.0,2.0,2.0,133.0,1.0,2.0,2.0,0.336949713112,1.0,1.0,0.0,0.24796622709199997,0.297391304348,0.10601363918199999,0.33766561746600005,0.623704014023,0.16328131000600002,0.5,6.806188200659999,0.6930779628,1.04039669454,1.3839937285,0.694195071564,4290.0,8936.0,28.0,52.0,0.006526806526810001,0.00581915846016,616.0,908.0,131.0,-8.01940441e-06,-5.79847089727e-05,-1.07710275812e-05,0.0,Magnet,Magnetic field
254,138.0,119.0,185.0,523.0,1.0,2.0,12.0,0.0,1.0,0.0,0.148800959233,0.0,0.0,0.0,0.311117212714,0.11891891891899999,0.0420650095602,0.32887446880300003,0.9754013769050001,0.115371739046,0.625,7.0158509273,0.867451012717,1.22314536956,0.993014147741,1.1164134719299998,1922.0,3575.0,1.0,0.0,0.0005202913631630001,0.0,297.0,520.0,48.0,-9.7481079285e-06,-1.61642645069e-05,-2.81353269498e-06,0.0,Geometrical optics,Diffraction
255,138.0,256.0,185.0,2151.0,1.0,3.0,25.0,0.0,1.0,0.0,0.123253926042,0.0,0.0,0.0,0.48123642524099997,0.0864864864865,0.00743840074384,0.466383934021,0.6599926285909999,0.143018362731,0.631578947368,5.28329053097,0.867451012717,0.6412607657639999,1.07238207332,0.945627043624,1922.0,5621.0,0.0,0.0,0.0,0.0,297.0,675.0,69.0,-1.59143668473e-05,-7.61172535126e-05,-9.23069925561e-06,0.0,Geometrical optics,Refractive index
256,103.0,321.0,429.0,1613.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0930385813563,0.0,0.0,0.0,0.430100718833,0.06759906759909999,0.0179789212647,0.40874511003499997,0.9975149469969999,0.17265755518800002,0.777777777778,5.32473359601,0.544662522085,1.04039669454,1.28634637795,1.25839698589,2393.0,8936.0,1.0,0.0,0.00041788549937300004,0.0,404.0,908.0,49.0,-4.83225264392e-05,-5.60564455599e-05,-1.16039985366e-05,0.0,Shock wave,Magnetic field
257,457.0,321.0,991.0,1613.0,5.0,2.0,49.0,1.0,1.0,2.0,-0.0007873746191499999,0.0,0.0,0.0,0.37575647797899997,0.066599394551,0.0409175449473,0.401856005192,0.766539738745,0.10174663251800001,0.8666666666670001,5.30983489265,0.8747411813779999,1.04039669454,1.06759612431,0.884491070813,10108.0,8936.0,7.0,62.0,0.000692520775623,0.00693822739481,1225.0,908.0,174.0,3.630624437e-06,-4.59626024617e-05,-7.415277779e-07,0.0,Force,Magnetic field
258,275.0,457.0,346.0,991.0,3.0,5.0,127.0,0.0,3.0,2.0,0.119254658385,0.0,1.0,0.0,0.223527095563,0.33815028901699995,0.118062563068,0.410149276257,0.83604408428,0.152741925203,0.8421052631579999,7.42176638849,1.09494661649,0.8747411813779999,1.82894482945,0.849334171185,4406.0,10108.0,28.0,0.0,0.0063549704947800005,0.0,549.0,1225.0,139.0,-2.6099585279999995e-06,-3.35156864769e-05,-9.16574441049e-06,1.0,Newton's law of universal gravitation,Force
259,67.0,77.0,211.0,283.0,2.0,3.0,17.0,2.0,2.0,2.0,0.118411000764,1.0,0.0,0.0,0.226616585363,0.137440758294,0.102473498233,0.22792530059799998,0.7439910844650001,0.085658930768,0.714285714286,7.77473656195,0.432743166826,0.728944474442,0.551557786712,0.624996410528,1279.0,1694.0,0.0,28.0,0.0,0.0165289256198,215.0,276.0,37.0,3.11017248682e-05,-2.9193682964e-06,-1.43710110691e-06,0.0,Deformation (engineering),Plasticity (physics)
260,470.0,12.0,1256.0,45.0,3.0,3.0,3.0,0.0,0.0,1.0,-0.2243452479,0.0,0.0,0.0,0.435955294181,0.0063694267515899995,0.17777777777800002,0.5207431018349999,0.8743927326909999,0.0883104880064,0.888888888889,6.54183746796,1.2221146570299999,0.447733624646,2.80540196746,0.374988026464,8390.0,146.0,23.0,0.0,0.0027413587604299995,0.0,1136.0,28.0,7.0,0.00022098616436,0.000123973037199,7.1498889646e-06,0.0,Compass,Direction (geometry)
261,73.0,444.0,808.0,3746.0,4.0,8.0,5.0,1.0,0.0,0.0,0.0473428484664,0.0,0.0,0.0,0.530129573265,0.0457920792079,0.00987720234917,0.533209830523,1.0,0.260809262362,0.714285714286,4.0926577342,0.7865626583859999,0.790233495327,0.8534573141769999,0.976494006398,1457.0,8780.0,2.0,0.0,0.00137268359643,0.0,209.0,966.0,29.0,-0.00023308599216900002,-0.000202599075811,-2.52075547486e-05,0.0,Refraction,Temperature
262,426.0,12.0,1509.0,42.0,3.0,2.0,5.0,0.0,0.0,1.0,-0.293474298214,0.0,0.0,0.0,0.414353669161,0.007952286282310001,0.28571428571400004,0.384515629353,0.978282510121,0.115831838933,0.8666666666670001,6.83278033582,0.914206135918,0.803383278025,1.75530563254,1.4512060450400002,2828.0,819.0,0.0,1.0,0.0,0.001221001221,405.0,103.0,24.0,9.71266638312e-05,0.000106771843799,1.35016667652e-05,0.0,Gravity,Normal force
263,265.0,212.0,1198.0,170.0,2.0,4.0,104.0,0.0,6.0,4.0,-0.21947474319600002,1.0,0.0,0.0,0.231657491448,0.09265442404009999,0.652941176471,0.25158452987700003,0.656916490503,0.16715081147299998,0.28571428571400004,7.89006874867,0.5785792862129999,0.659433348274,0.590952941733,0.6738296185439999,4268.0,2933.0,0.0,4.0,0.0,0.0013637913399200002,573.0,389.0,91.0,4.8821884125e-06,4.64012807052e-05,1.14588841021e-05,0.0,Electric current,Electrical resistance and conductance
264,285.0,273.0,462.0,1334.0,7.0,4.0,11.0,0.0,1.0,0.0,-0.0184552466739,0.0,0.0,0.0,0.566396011678,0.0151515151515,0.005247376311840001,0.591842323542,0.943030409321,0.156377520218,0.75,4.01915379458,0.547886196626,0.9779255696220001,0.821831278292,0.7813666072769999,5094.0,4473.0,1.0,0.0,0.00019630938358900003,0.0,675.0,652.0,64.0,-2.25213901575e-05,-3.5531068902e-05,-6.28282438376e-06,0.0,Photoelectric effect,Color
265,53.0,59.0,139.0,127.0,2.0,1.0,11.0,1.0,1.0,1.0,-0.0259259259259,1.0,0.0,0.0,0.240193605093,0.0791366906475,0.0866141732283,0.227683590193,0.755902814342,0.07220074741289999,0.631578947368,8.02398001629,0.898049474511,0.821865785159,1.00000891177,1.14397876308,334.0,992.0,0.0,4.0,0.0,0.00403225806452,60.0,161.0,9.0,-7.616173344e-07,-1.77529059617e-06,3.221756796e-07,0.0,Ray (optics),Specular reflection
266,17.0,168.0,35.0,169.0,1.0,3.0,5.0,0.0,0.0,2.0,0.136904761905,0.0,0.0,0.0,0.31593203706,0.114285714286,0.023668639053299998,0.364748559281,0.8325949826000001,0.12606724882099998,0.5,8.10579334779,0.6916455915530001,1.10228309208,0.6916455915530001,1.10228309208,148.0,4355.0,0.0,4.0,0.0,0.0009184845005739998,28.0,676.0,11.0,-3.59281198918e-05,-1.1384992803e-05,-1.41530663358e-06,0.0,Virtual image,Optical microscope
267,426.0,18.0,1509.0,20.0,3.0,1.0,6.0,0.0,0.0,1.0,-0.35003385240400003,1.0,0.0,0.0,0.478112792984,0.0026507620941,0.2,0.388952672482,0.6985173227249999,0.093620779869,0.8125,6.476105391880001,0.914206135918,0.641282788535,1.32267827513,0.840608412667,2828.0,712.0,0.0,3.0,0.0,0.00421348314607,405.0,106.0,21.0,9.71416055747e-05,0.000107154299084,1.41576342051e-05,0.0,Gravity,Projectile motion
268,260.0,191.0,182.0,1705.0,2.0,4.0,101.0,0.0,0.0,0.0,-0.0673807947684,0.0,0.0,0.0,0.290565571098,0.48351648351599996,0.051612903225800005,0.492555469718,0.971803478933,0.171959700865,0.8,7.236755500760001,0.427522677796,0.8378549454109999,0.855022286473,0.574755146116,3821.0,3468.0,3.0,0.0,0.000785134781471,0.0,494.0,431.0,76.0,-2.7476005402e-06,-6.29617532714e-05,-1.05093451142e-05,0.0,Equations of motion,Torque
269,42.0,198.0,124.0,603.0,2.0,2.0,2.0,0.0,0.0,0.0,0.031436251022600004,0.0,0.0,0.0,0.47386648412500004,0.0322580645161,0.006633499170810001,0.556093513966,0.989188355871,0.143902588065,0.8181818181820001,5.568841361869999,0.915234165141,0.85196065522,0.883557564944,1.11580951212,1444.0,4292.0,0.0,0.0,0.0,0.0,182.0,564.0,25.0,8.850725704200001e-05,-3.87663977278e-05,-6.06865679158e-06,1.0,Mirror image,Wave
270,163.0,242.0,301.0,537.0,2.0,3.0,21.0,0.0,0.0,0.0,0.0218056810198,0.0,0.0,0.0,0.32945717971099997,0.0730897009967,0.04096834264430001,0.37753099203100005,0.9469178760100001,0.170809648339,0.533333333333,6.50267985718,0.7754741446369999,0.692815411822,0.849321558514,0.9491397434379999,3017.0,5006.0,4.0,0.0,0.00132582035134,0.0,458.0,531.0,77.0,2.45646724417e-05,-1.58006777941e-05,-1.38719341318e-05,1.0,Electrostatics,Potential energy
271,419.0,138.0,1610.0,185.0,2.0,1.0,17.0,0.0,0.0,1.0,-0.163149671194,1.0,0.0,0.0,0.40511929973899996,0.016149068322999997,0.140540540541,0.363617181778,0.9326483215729999,0.136261913765,0.875,6.05849701805,1.01172943506,0.867451012717,1.09222374477,1.19492461345,5043.0,1922.0,0.0,30.0,0.0,0.015608740894899999,726.0,297.0,55.0,6.3028313211e-05,9.64099096623e-05,1.38601341593e-05,0.0,Light,Geometrical optics
272,114.0,224.0,211.0,396.0,3.0,5.0,21.0,1.0,1.0,6.0,0.0771772480529,0.0,0.0,0.0,0.260036566366,0.137440758294,0.0732323232323,0.216049266818,0.9653625095720001,0.252773496721,0.45,7.43876924834,0.371951035522,0.26882331066799997,0.47127385361999996,0.29063621998000005,590.0,6819.0,0.0,13.0,0.0,0.0019064378941199998,101.0,728.0,34.0,-1.15518790169e-05,-7.8805803796e-06,-2.0112181144e-06,1.0,Displacement (vector),Euclidean vector
273,191.0,457.0,1705.0,991.0,4.0,5.0,121.0,2.0,3.0,2.0,0.289235371958,0.0,1.0,0.0,0.265639377362,0.10439882697899999,0.17961654894,0.313198406291,0.750912686259,0.07017518884219999,0.625,6.2464943893300005,0.8378549454109999,0.8747411813779999,0.73583175777,1.02870132308,3468.0,10108.0,45.0,9.0,0.0129757785467,0.0008903838543730001,431.0,1225.0,122.0,-5.857109968199999e-05,2.14262240584e-05,-8.37760367e-08,1.0,Torque,Force
274,260.0,162.0,182.0,918.0,2.0,4.0,106.0,0.0,4.0,0.0,-0.113015067109,0.0,0.0,0.0,0.22445411851100003,0.510989010989,0.10130718954199999,0.353310006462,0.967876043349,0.136630153207,0.705882352941,7.911141178539999,0.427522677796,0.8338235461399999,0.953055760771,0.529960129261,3821.0,1693.0,15.0,0.0,0.00392567390735,0.0,494.0,221.0,58.0,3.63308823e-07,-2.94727333127e-05,-5.720591977230001e-06,1.0,Equations of motion,Acceleration
275,350.0,177.0,4432.0,21042.0,3.0,7.0,14.0,1.0,1.0,0.0,0.06941643458499999,0.0,0.0,0.0,0.7496704835279999,0.0248194945848,0.005227639958180001,0.615977115391,0.9975417188169999,0.193022394509,1.0,1.7543441810799998,1.0501781277600002,1.19464702044,1.0878866605,1.1594729634,5734.0,1690.0,0.0,0.0,0.0,0.0,727.0,254.0,33.0,-1.77338157278e-05,-0.0025594498700399998,-2.96417174586e-05,0.0,Mass,Frequency
276,73.0,161.0,808.0,1677.0,4.0,2.0,12.0,0.0,1.0,2.0,0.08041374708039999,0.0,0.0,0.0,0.34649585094,0.10148514851500001,0.0488968395945,0.398289620876,0.871833116471,0.19263378061900002,0.733333333333,5.69214119,0.7865626583859999,1.0075048383299998,0.982227212307,1.21233748506,1457.0,3539.0,2.0,1.0,0.00137268359643,0.00028256569652399996,209.0,495.0,49.0,-4.20753659699e-05,-6.196588663e-05,-8.9813702448e-06,0.0,Refraction,Wavelength
277,643.0,73.0,9935.0,808.0,1.0,4.0,9.0,0.0,0.0,0.0,-0.08740700264810002,0.0,0.0,0.0,0.5828447415269999,0.00624056366381,0.0767326732673,0.600183373701,1.0,0.26426068952799997,0.8571428571430001,3.6334989346199995,0.89248849529,0.7865626583859999,1.5338579985699998,1.26633602465,5370.0,1457.0,1.0,0.0,0.00018621973929200001,0.0,893.0,209.0,28.0,0.000117060964684,0.000903820545272,6.27661052147e-05,0.0,Physics,Refraction
278,163.0,112.0,301.0,442.0,2.0,3.0,2.0,0.0,0.0,0.0,0.009443125404709998,0.0,0.0,0.0,0.514836590246,0.00996677740864,0.00678733031674,0.529064625502,0.9311250371109999,0.19496048332600002,0.5,4.7049379049199995,0.7754741446369999,0.139705616142,2.6411975375599996,1.48145683875,3017.0,2189.0,2.0,0.0,0.000662910175671,0.0,458.0,291.0,24.0,3.37951804223e-05,-1.82134962959e-05,-2.29446085343e-06,1.0,Electrostatics,Distance
279,119.0,198.0,972.0,603.0,3.0,2.0,5.0,0.0,0.0,2.0,-0.062269681742,0.0,0.0,0.0,0.307512457877,0.06275720164609999,0.101160862355,0.41406627977300003,1.0,0.200443017242,0.923076923077,6.23434662607,0.6732687419310001,0.85196065522,0.732222099459,0.796481451486,1250.0,4292.0,0.0,1.0,0.0,0.00023299161230200003,199.0,564.0,45.0,-4.52210117906e-05,-4.5359510023e-06,1.2510849353899999e-06,0.0,Electric field,Wave
280,46.0,166.0,40.0,310.0,1.0,3.0,11.0,0.0,1.0,0.0,0.173801589336,0.0,0.0,0.0,0.28497056356199996,0.275,0.0354838709677,0.33819770813,0.9921138772589999,0.263137950273,0.875,8.377189284289999,0.574897069843,0.8893870476100001,0.9694051525890001,1.3487751368,895.0,1410.0,0.0,0.0,0.0,0.0,127.0,221.0,21.0,-2.92462413306e-05,-1.13400060357e-05,-2.47978163365e-06,0.0,Field line,Coulomb's law
281,119.0,216.0,523.0,460.0,2.0,2.0,11.0,0.0,2.0,1.0,0.05430107526880001,0.0,0.0,0.0,0.206585653805,0.147227533461,0.167391304348,0.22177606821100002,0.430334948414,0.038852123887999995,0.555555555556,7.35774323139,1.22314536956,0.945587711335,1.1774570045100001,1.1819312150299999,3575.0,2683.0,14.0,3.0,0.00391608391608,0.0011181513231500002,520.0,398.0,80.0,1.01394748685e-05,6.1680304163e-06,1.37306821226e-06,0.0,Diffraction,Interference (wave propagation)
282,46.0,191.0,361.0,1705.0,2.0,4.0,9.0,0.0,1.0,4.0,0.134231926033,1.0,0.0,0.0,0.402527920277,0.102493074792,0.021700879765400003,0.39885666363600003,0.935114292191,0.12790547488,0.75,5.685465327669999,1.0996432515899999,0.8378549454109999,1.0520340745799999,2.05240310221,1422.0,3468.0,1.0,7.0,0.0007032348804500001,0.0020184544406,139.0,431.0,41.0,3.16588606059e-05,-5.1472756712e-05,-1.05242992346e-05,0.0,Lever,Torque
283,643.0,76.0,9935.0,161.0,1.0,4.0,5.0,0.0,0.0,0.0,-0.009876593080329999,0.0,0.0,0.0,0.703058121014,0.000704579768495,0.0434782608696,0.7543930267560001,0.9688553917039999,0.240194779203,0.833333333333,3.06543239217,0.89248849529,1.27110754941,0.851453428258,1.40399867807,5370.0,3053.0,0.0,0.0,0.0,0.0,893.0,437.0,31.0,0.00013703962196799998,0.0009280725285069999,6.81823583527e-05,0.0,Physics,Sonic boom
284,147.0,82.0,851.0,452.0,4.0,4.0,2.0,0.0,1.0,1.0,-0.0784951618285,0.0,0.0,0.0,0.415026798184,0.021151586368999997,0.0398230088496,0.421802307475,0.994330316111,0.140653789995,0.615384615385,5.43502321257,0.490147628942,1.11503372561,1.7784940842599999,1.03623174648,1920.0,2462.0,0.0,27.0,0.0,0.0109666937449,224.0,365.0,33.0,-0.00012788284735299997,8.2173217754e-06,7.29260408992e-06,0.0,Velocity,Doppler effect
285,70.0,112.0,309.0,442.0,2.0,3.0,2.0,0.0,0.0,0.0,0.047488470646900004,0.0,0.0,0.0,0.330969315652,0.058252427184499994,0.0407239819005,0.428647994995,0.9706322147480001,0.13464287688100002,0.5714285714289999,6.470466362000001,0.867566384674,0.139705616142,0.662388636928,0.556940360593,1423.0,2189.0,2.0,0.0,0.00140548137737,0.0,229.0,291.0,22.0,3.02493642142e-05,-1.5700415875999998e-05,-2.25174803085e-06,1.0,Gravitational constant,Distance
286,112.0,256.0,442.0,2151.0,3.0,3.0,3.0,0.0,0.0,0.0,-0.011673151751000001,0.0,0.0,0.0,0.600664100668,0.0180995475113,0.00371920037192,0.501068204641,0.992108427026,0.21615823370099999,0.6,3.7191892934199995,0.139705616142,0.6412607657639999,1.32858033411,2.5924114152,2189.0,5621.0,0.0,1.0,0.0,0.00017790428749300002,291.0,675.0,35.0,-1.98262724765e-05,-5.41615563103e-05,-5.72063350189e-06,0.0,Distance,Refractive index
287,166.0,251.0,310.0,396.0,3.0,2.0,29.0,0.0,0.0,1.0,-0.0408777969019,0.0,0.0,0.0,0.266877382659,0.09677419354839999,0.0757575757576,0.284889161587,0.911746488273,0.18077498475499998,0.8571428571430001,7.08795663601,0.8893870476100001,0.37755671997100004,1.40559506345,0.885914426583,1410.0,3460.0,13.0,0.0,0.00921985815603,0.0,221.0,502.0,44.0,-7.6665868613e-06,-8.2258880002e-06,-3.2768619198900003e-06,0.0,Coulomb's law,Field (physics)
288,243.0,242.0,929.0,537.0,4.0,3.0,98.0,0.0,0.0,0.0,-0.010934258409,0.0,0.0,0.0,0.231031825495,0.121636167922,0.2104283054,0.437586784363,0.9753386619069999,0.19969040445099998,0.642857142857,7.01202674847,0.554639941369,0.692815411822,0.9805607072679999,2.15935656656,5004.0,5006.0,0.0,1.0,0.0,0.000199760287655,667.0,531.0,77.0,7.6787736793e-06,2.01846158243e-05,-7.3270925371e-06,0.0,Friction,Potential energy
289,195.0,444.0,241.0,3746.0,4.0,8.0,15.0,0.0,1.0,0.0,0.10924805531500001,0.0,0.0,0.0,0.497241175508,0.112033195021,0.00720768820075,0.508682996552,1.0,0.156065290549,0.875,4.98734181259,0.9707220074940001,0.790233495327,1.0212598250799998,1.0150867142,4187.0,8780.0,2.0,0.0,0.00047766897539999997,0.0,596.0,966.0,81.0,-0.000199388793773,-0.000236705658682,-2.87293793328e-05,0.0,Hooke's law,Temperature
290,350.0,12.0,4432.0,42.0,3.0,2.0,4.0,0.0,0.0,0.0,-0.36467236467200004,0.0,0.0,0.0,0.506699322544,0.00270758122744,0.28571428571400004,0.47343089701499996,0.967366098046,0.130284077355,0.916666666667,5.755376566159999,1.0501781277600002,0.803383278025,1.44088631551,1.08954366539,5734.0,819.0,0.0,2.0,0.0,0.002442002442,727.0,103.0,28.0,8.21106490033e-05,0.000173220399053,2.12398926321e-05,0.0,Mass,Normal force
291,643.0,223.0,9935.0,290.0,1.0,7.0,51.0,0.0,1.0,0.0,-0.257022963866,0.0,0.0,0.0,0.547785534948,0.00483140412682,0.165517241379,0.555207583619,0.857776475923,0.158565738524,0.928571428571,4.40224669602,0.89248849529,0.499536263652,1.32419982276,1.0809839785100002,5370.0,2516.0,0.0,2.0,0.0,0.0007949125596180001,893.0,328.0,45.0,0.000150223406526,0.0009332500218360001,6.70906157979e-05,0.0,Physics,Energy level
292,240.0,296.0,683.0,839.0,3.0,1.0,13.0,0.0,0.0,1.0,-0.0165276555318,0.0,0.0,0.0,0.334639178715,0.0629575402635,0.051251489868900005,0.435980141163,0.994372583351,0.172736533686,0.705882352941,5.907240312740001,0.751818296047,0.862207082147,1.19257826303,1.39142285044,1073.0,4080.0,0.0,5.0,0.0,0.00122549019608,173.0,565.0,35.0,-3.45320760705e-05,-3.62679299521e-05,1.2135782264200001e-06,0.0,Motion,Magnetism
293,184.0,191.0,157.0,1705.0,3.0,4.0,13.0,0.0,0.0,1.0,0.0440922597991,0.0,0.0,0.0,0.518131020915,0.05095541401269999,0.00469208211144,0.39417269195200005,0.971063917983,0.124134734935,0.875,4.986621109690001,1.04422907965,0.8378549454109999,2.51394994741,2.41203942975,2781.0,3468.0,0.0,0.0,0.0,0.0,347.0,431.0,47.0,0.000107302975944,-5.46509702254e-05,-1.14117260327e-05,0.0,Gravity of Earth,Torque
294,358.0,119.0,1027.0,523.0,2.0,2.0,22.0,0.0,0.0,1.0,-0.0942896935933,0.0,0.0,0.0,0.298486118049,0.0652385589094,0.12810707457,0.322015483499,0.8164616700380001,0.102935200865,0.5625,6.41545970848,0.706721669913,1.22314536956,1.10525600785,1.31571058712,8362.0,3575.0,0.0,0.0,0.0,0.0,1060.0,520.0,93.0,4.38815683125e-05,3.9671483968e-05,6.34342518973e-06,0.0,Electromagnetic radiation,Diffraction
295,195.0,457.0,241.0,991.0,4.0,5.0,49.0,0.0,1.0,5.0,0.191941391941,0.0,1.0,0.0,0.28439431885099997,0.24481327800799998,0.0595358224016,0.36864533237499997,0.9154613549930001,0.102850061985,0.846153846154,7.098771739169999,0.9707220074940001,0.8747411813779999,0.948886657311,0.897284105672,4187.0,10108.0,30.0,0.0,0.007165034631,0.0,596.0,1225.0,126.0,-4.73518206711e-05,-4.13378395393e-05,-1.09517337568e-05,1.0,Hooke's law,Force
296,195.0,59.0,241.0,420.0,4.0,3.0,4.0,0.0,0.0,0.0,0.008691873098649999,0.0,0.0,0.0,0.46915164887500005,0.0165975103734,0.00952380952381,0.5430061246760001,0.966514265916,0.21393650547899998,0.933333333333,5.26598847943,0.9707220074940001,0.8175221497830001,0.8447788287119999,0.972470467711,4187.0,570.0,5.0,0.0,0.0011941724385,0.0,596.0,104.0,18.0,6.91138255207e-05,-2.54749206766e-05,-4.045316506319999e-06,1.0,Hooke's law,Length
297,603.0,13.0,2108.0,78.0,7.0,2.0,3.0,0.0,0.0,1.0,-0.277296777297,0.0,0.0,0.0,0.47570438686300004,0.00521821631879,0.14102564102600001,0.42808946538500003,0.827339737571,0.204804682401,0.46153846153800004,5.79243729953,0.604574388425,0.588819076905,1.50605273494,3.0141622025,9224.0,714.0,0.0,1.0,0.0,0.00140056022409,1262.0,110.0,13.0,0.00012303626799,0.00010970876159,1.68620280979e-05,0.0,Electron,Electrical polarity
298,114.0,41.0,211.0,222.0,3.0,3.0,4.0,0.0,0.0,2.0,-0.17757809157,0.0,0.0,0.0,0.28227989100900003,0.0616113744076,0.058558558558599996,0.298395234251,1.0,0.345099785749,0.736842105263,7.215159605189999,0.371951035522,0.611942283465,1.5104656076700003,2.02459337202,590.0,773.0,0.0,1.0,0.0,0.0012936610608,101.0,126.0,8.0,-4.5246203637e-06,-2.6110817194e-06,1.73215999227e-06,0.0,Displacement (vector),Stiffness
299,195.0,119.0,241.0,972.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0653846153846,0.0,0.0,0.0,0.38657793831500004,0.0871369294606,0.0216049382716,0.444735818474,0.999310372116,0.21578423372699998,0.8235294117649999,6.085115462849999,0.9707220074940001,0.6732687419310001,0.891270792,0.7828515277689999,4187.0,1250.0,1.0,0.0,0.00023883448769999998,0.0,596.0,199.0,39.0,1.71521128165e-05,-3.3025036517e-05,-6.00156563219e-06,0.0,Hooke's law,Electric field
300,808.0,42.0,3104.0,124.0,2.0,2.0,0.0,0.0,0.0,0.0,-0.0672952539742,0.0,0.0,0.0,0.628671645162,0.0012886597938099999,0.0322580645161,0.758031576872,0.972188041143,0.151084923427,0.75,3.93031167729,0.7556982056730001,0.915234165141,1.5555360064300001,1.2673555000399999,7269.0,1444.0,0.0,2.0,0.0,0.00138504155125,961.0,182.0,35.0,-5.2976775568e-05,0.00023357703696,2.85697522164e-05,0.0,Energy,Mirror image
