,Unnamed: 0,topic_a,topic_b,relation,refd_equal,refd_tfidf
386,386,Electrostatics,Motion,1,-0.10344827586206896,-0.04430042215314206
387,387,Emission spectrum,Magnetic field,1,0.6666666666666666,0.020837760570166498
388,388,Force,Emission spectrum,0,-0.3333333333333333,-0.015626389397216358
389,389,Hooke's law,Mass,0,0.44285714285714284,-0.14718851206965383
390,390,Sonic boom,Hertz,0,0.3333333333333333,0.9641011085765321
391,391,Photoelectric effect,Light,1,0.2711598746081505,0.8225520819393695
392,392,Displacement (vector),Free fall,0,-0.6108374384236454,-0.16926953132216638
393,393,Electron,Le Sage's theory of gravitation,0,-0.45454545454545453,0.004130390776887297
394,394,Force,Electrostatics,0,-0.12,-0.28855085281702597
395,395,Elasticity (physics),Energy,0,0.29605263157894735,-0.08590523753665548
396,396,Energy,Emission spectrum,0,-0.41812865497076024,-0.6217821333560833
397,397,Elastic collision,Distance,1,0.0,-0.016723506852452694
398,398,Torque,Lever,1,-0.9,-0.654345028669245
399,399,Amplitude,Distance,0,0.18181818181818182,-0.02015582475852065
400,400,Frequency,Interference (wave propagation),0,-0.2637362637362637,-0.9265809933344188
401,401,Tension (physics),Physics,1,0.4215384615384616,0.971774581347939
402,402,Color,Dispersion (optics),0,0.028571428571428525,-0.24092610060770708
403,403,Physics,Newton's law of universal gravitation,0,-0.09379310344827585,-0.02539953172970494
404,404,Diffraction,Wavelength,0,0.5416666666666667,0.3882151945894625
405,405,Gravitational constant,Newton's law of universal gravitation,1,0.05329153605015674,0.4821440155416264
406,406,Motion,Gravity of Earth,0,0.06896551724137931,0.038551220615422384
407,407,Field (physics),Dielectric,0,0.0040485829959514,-0.0016088417611341188
408,408,Magnetic field,Temperature,0,-0.13527851458885942,-0.06818882925285008
409,409,Tension (physics),Compression (physics),0,0.0,0.0
410,410,Electric potential,Gravity,0,0.11607142857142858,0.4554613404374872
411,411,Specular reflection,Light,1,0.3310344827586207,0.5499811157965526
412,412,Ray (optics),Light,1,0.6,0.7902822395434141
413,413,Distance,Lever,0,-0.6666666666666666,-0.012935279135576357
414,414,Force,Length,0,-0.06666666666666668,-0.1331234384274857
415,415,Physics,Refractive index,0,-0.38,-0.02843992283474013
416,416,Refractive index,Color,0,-0.047619047619047616,0.36446960961962993
417,417,Total internal reflection,Wave,1,0.38541666666666663,0.45986368709639686
418,418,Total internal reflection,Reflection (physics),1,0.06730769230769229,0.13583943644598917
419,419,Sound,Sound intensity,0,-0.9411764705882353,0.16531856789932056
420,420,Torque,Energy,0,0.2210526315789474,0.23028349922165947
421,421,Electrical resistance and conductance,Metre,0,0.07333333333333333,0.912555249036851
422,422,Field (physics),Electrostatics,0,0.3136842105263158,-0.0207592629598064
423,423,Gravity of Earth,Free fall,0,0.16883116883116883,0.44059510241205585
424,424,Position (vector),Electric potential,0,-0.1875,0.0
425,425,Diffraction,Transverse wave,0,-0.17857142857142855,-0.06593345532413164
426,426,Dielectric,Reflection (physics),0,0.0,0.03242621490529648
427,427,Interference (wave propagation),Energy,0,0.30451127819548873,0.582684590940802
428,428,Force,Inelastic collision,0,-0.4666666666666667,-0.05315861668768928
429,429,Mirror image,Physics,1,0.0,-0.03447869904829245
430,430,Energy,Electromagnetic radiation,0,-0.07343941248470015,-0.06986168416224492
431,431,Magnetism,Field (physics),0,-0.39035087719298245,0.11169858575238643
432,432,Friction,Deformation (engineering),0,-0.09285714285714287,0.5086520142204628
433,433,Temperature,Velocity,0,0.28784119106699757,-0.03729457431365435
434,434,Elasticity (physics),Strength of materials,0,-0.25,-0.23797656804422906
435,435,Gravity of Earth,Motion,1,-0.06896551724137931,-0.038551220615422384
436,436,Displacement (vector),Position (vector),1,-0.27041742286751363,1.0
437,437,Intensity (physics),Power (physics),1,0.3,0.0
438,438,Physics,Motion graphs and derivatives,0,-0.16666666666666666,0.0
439,439,Magnetic field,Physics,1,-0.2096551724137931,-0.12747758209008253
440,440,Curved mirror,Geometrical optics,0,0.1590909090909091,-0.12527582488960676
441,441,Interference (wave propagation),Standing wave,0,0.11904761904761904,0.08189134888679295
442,442,Physics,Elastic collision,0,-0.36000000000000004,-0.0012662921663554594
443,443,Speed,Inelastic collision,0,-0.2962962962962963,0.014148318069214162
444,444,Energy,Mirror image,0,-0.2,-0.008313714336547954
445,445,Wave,Dispersion (optics),0,-0.38125,-0.4791186447679551
446,446,Distance,Physics,0,-0.07500000000000001,0.2237457550247053
447,447,Force,Fatigue (material),0,-0.2,0.022655699275983703
448,448,Mass,Collision,0,-0.638095238095238,-0.005375518146112118
449,449,Electromotive force,Magnetic field,1,0.2537931034482759,0.2740947263838839
450,450,Electromagnetic radiation,Energy,1,0.07343941248470015,0.06986168416224492
451,451,Normal force,Physics,1,0.38,0.07260817884917865
452,452,Electric field,Wave,0,-0.3333333333333333,-0.2842645064502203
453,453,Speed,Refraction,0,-0.10526315789473684,0.10738309119501822
454,454,Gravity of Earth,Newton's law of universal gravitation,0,0.46394984326018807,0.44317806792938025
455,455,Refraction,Snell's law,0,-0.3508771929824561,-0.48106739646332186
456,456,Dielectric,Energy,1,0.30566801619433204,0.02562792491818163
457,457,Sound intensity,Velocity,0,1.0,0.07228076515708194
458,458,Electromagnetic radiation,Transverse wave,0,-0.548172757475083,0.16105380087443333
459,459,Gravitational field,Mass,1,0.6857142857142857,0.37423311445304247
460,460,Magnification,Virtual image,0,0.6,0.2936101410640629
461,461,Motion,Force,0,0.7419540229885057,0.7857578501828577
462,462,Dielectric,Physics,1,0.11076923076923079,0.6214203943343729
463,463,Mass,Gravity of Earth,0,-0.6415584415584416,-0.4781504892366553
464,464,Voltmeter,Voltage,1,0.33999999999999997,-0.2022915947231573
465,465,Transmission medium,Electromagnetic spectrum,0,0.19444444444444445,-0.21679229540453065
466,466,Shock wave,Velocity,0,0.25,-0.008796819280866737
467,467,Electric field,Electric potential,0,0.25,-0.31487240774206515
468,468,Position (vector),Electric potential energy,0,-0.0018796992481203006,0.0
469,469,Hertz,Kilogram,0,-0.5476190476190477,-0.16059217630078237
470,470,Electron,Field (physics),0,-0.43935926773455375,-0.9743115598860094
471,471,Joule,Velocity,0,-0.007680491551459334,-0.171021021577768
472,472,Insulator (electricity),Dielectric,0,-0.14102564102564105,0.0
473,473,Mass,Velocity,0,-0.14193548387096777,-0.0884203830971429
474,474,Force,Le Sage's theory of gravitation,0,-0.5121212121212121,-0.9619491254492204
475,475,Force,Direction (geometry),0,-0.4666666666666667,0.0
476,476,Inelastic collision,Mass,1,0.30476190476190473,-0.03513281743801882
477,477,Electromagnetic spectrum,Coulomb's law,1,0.17777777777777778,0.07059281291187525
478,478,Doppler effect,Relative velocity,1,0.18181818181818182,0.4472405288363243
479,479,Snell's law,Wavelength,1,0.625,0.09192235212862865
480,480,Speed,Dielectric,0,-0.15384615384615385,0.031319731436586826
481,481,Magnet,Force,0,0.26666666666666666,0.20065491107697375
482,482,Physics,Energy,0,0.24526315789473685,-0.0017093862714527286
483,483,Mass,Absorption spectroscopy,0,-0.1,0.006529593738329829
484,484,Acceleration,Energy,0,0.14433811802232854,0.2911556652200654
485,485,Joule,Torque,0,-0.10476190476190478,0.17278875889796003
486,486,Sound intensity,Physics,1,1.0,0.07331375053388317
487,487,Scalar multiplication,Scalar (mathematics),1,0.0,0.0
488,488,Velocity,Length,0,-0.20645161290322583,-0.10026861640789013
489,489,Velocity,Mechanical energy,0,-0.33586337760910817,-0.9179785349701401
490,490,Amplitude,Electromagnetic spectrum,0,0.21717171717171715,-0.05565509941203088
491,491,Standing wave,Amplitude,1,0.05303030303030304,0.8817432976774445
492,492,Electron,Dielectric,0,-0.22073578595317728,0.10111946888159773
493,493,Refracting telescope,Refraction,1,0.26973684210526316,0.6882843101585518
494,494,Dispersion (optics),Refracting telescope,0,-0.175,-0.6048583335427575
495,495,Voltage,Power (physics),0,0.033333333333333354,-0.8976104970742727
496,496,Equations of motion,Length,0,-0.02857142857142858,0.0019223687879133082
497,497,Electric current,Electrical resistance and conductance,0,-0.25161290322580654,-0.3700004886664532
498,498,Emission spectrum,Electric current,1,0.3333333333333333,0.016338233095654776
499,499,Amplitude,Electrical resistance and conductance,0,0.36363636363636365,0.0043742346781031295
500,500,Distance,Equations of motion,0,0.09999999999999998,-0.46063936098642544
501,501,Absorption spectroscopy,Electromagnetic spectrum,0,0.34444444444444444,0.7536491019263243
502,502,Electrical resistance and conductance,Ohm's law,1,-0.012173913043478257,0.19868779852615526
503,503,Motion,Power (physics),0,0.6908045977011494,0.7394794843863797
504,504,Le Sage's theory of gravitation,Mass,1,0.5168831168831168,0.07068187669840537
505,505,Wavelength,Doppler effect,0,-0.28030303030303033,-0.8397328725277078
506,506,Wave,Length,0,0.0625,-0.16887202998791612
507,507,Normal force,Force,1,0.9333333333333333,0.02829870326043535
508,508,Telescope,Electromagnetic radiation,0,0.4604651162790697,0.3131931181823656
509,509,Curved mirror,Reflection (physics),0,0.5,0.3797460886390063
510,510,Voltage,Coulomb,0,0.0,-0.06998050761300662
511,511,Friction,Normal force,0,-0.6071428571428572,-0.3828859878839578
512,512,Physics,Hardness,0,-0.625,0.006255823654984158
513,513,Euclidean vector,Inertial frame of reference,0,-0.07563025210084029,-0.3864121773665141
514,514,Voltage,Electrical resistance and conductance,0,-0.15999999999999992,-0.429981370774722
515,515,Distance,Doppler effect,0,-0.2727272727272727,0.00037079289524384086
516,516,Coulomb's law,Electric field,0,-0.25,0.013996475118815965
517,517,Electromagnetic radiation,Dispersion (optics),0,-0.6604651162790698,-0.35140358613638195
518,518,Displacement (vector),Potential energy,0,0.1130268199233716,-0.41531760941716866
519,519,Equations of motion,Force,1,0.43809523809523815,0.6225003010746268
520,520,Friction,Physics,1,0.03285714285714286,0.034975584864093606
521,521,Gravitational acceleration,Displacement (vector),1,0.14778325123152708,0.23658913079504604
522,522,Specular reflection,Mirror image,0,-0.5,-0.2508797270924392
523,523,Electromagnetic spectrum,Reflection (physics),0,0.06837606837606836,0.43165527446930096
524,524,Electron,Refractive index,0,-0.24637681159420288,-0.34225658851871105
525,525,Electric potential,Gravitational field,0,0.17857142857142858,-0.02820187232780457
526,526,Coulomb's law,Electric potential energy,0,-0.11190476190476195,0.07686723524803285
527,527,Magnet,Electromagnetic spectrum,0,0.027777777777777776,0.07676549488211906
528,528,Plasticity (physics),Hooke's law,0,0.3285714285714286,0.20492513452327166
529,529,Snell's law,Total internal reflection,0,0.08333333333333331,0.30290557966573817
530,530,Physics,Diffraction,0,-0.42333333333333334,0.06443869051282425
531,531,Electromotive force,Joule,0,0.2419047619047619,0.4838718165840794
532,532,Deformation (engineering),Strength of materials,0,-0.25,-0.6426493125735735
533,533,Virtual image,Plane mirror,0,-0.4,-0.1928947468868244
534,534,Total internal reflection,Refraction,1,0.19517543859649122,0.09337966352395066
535,535,Magnetic field,Coulomb,0,-0.017241379310344807,-0.11668476669424205
536,536,Sonic boom,Mass,0,0.0,-0.002084517919822718
537,537,Gravitational constant,Physics,1,0.16363636363636364,0.021366186209570273
538,538,Equations of motion,Torque,0,-0.00952380952380949,0.44863336853893826
539,539,Electromagnetic spectrum,Metre,0,-0.1388888888888889,0.0037255557551901797
540,540,Motion,Acceleration,0,0.7628004179728318,0.7529180447454995
541,541,Angle of incidence,Reflection (physics),0,0.6666666666666666,0.9537508527318582
542,542,Intensity (physics),Sound intensity,0,0.1,0.0
543,543,Doppler effect,Wave,1,0.42329545454545453,0.7761891961567638
544,544,Electric field,Electric potential energy,0,-0.04761904761904767,-0.231698795126819
545,545,Magnetic field,Hertz,0,-0.25615763546798026,-0.12631997025496375
546,546,Motion graphs and derivatives,Euclidean vector,1,0.5,0.0
547,547,Capacitance,Energy,0,0.2070938215102975,0.4508268585237787
548,548,Wave,Dielectric,0,-0.16826923076923078,0.07568428099749011
549,549,Force,Kilogram,0,0.016666666666666663,0.0716291783556483
550,550,Shock wave,Force,0,0.23333333333333334,-0.0012422677002137878
551,551,Interference (wave propagation),Electromagnetic spectrum,0,-0.007936507936507936,0.840414595985995
552,552,Virtual image,Optical microscope,0,0.04999999999999999,-0.9218673338516289
553,553,Motion,Velocity,0,0.7608453837597331,0.7321369640029424
554,554,Free fall,Gravitational acceleration,1,-0.4285714285714286,0.04318414667048687
555,555,Hooke's law,Distance,0,0.2857142857142857,-0.020484834584095293
556,556,Transverse wave,Physics,1,0.5942857142857143,0.9272214672151449
557,557,Field (physics),Emission spectrum,0,-0.2222222222222222,0.0
558,558,Refractive index,Wavelength,0,0.3333333333333333,0.35427887950171094
559,559,Le Sage's theory of gravitation,Velocity,0,0.6041055718475073,0.13218657765671685
560,560,Speed,Collision,0,-0.6666666666666666,-0.027010258861489365
561,561,Electron,Dispersion (optics),0,-0.5260869565217391,-0.07996824932988662
562,562,Electromagnetic radiation,Magnetic field,1,-0.05052125100240579,-0.06576758626600843
563,563,Inertial frame of reference,Speed,1,0.2962962962962963,0.5255896276639402
564,564,Acceleration,Electromagnetic radiation,0,0.04933051444679351,0.014751311361731457
565,565,Specular reflection,Angle of incidence,1,-0.3333333333333333,-0.27403979159463326
566,566,Magnet,Length,0,0.08333333333333333,0.021318184970239375
567,567,Mechanical energy,Position (vector),1,0.195046439628483,0.01382921935896671
568,568,Euclidean vector,Free fall,0,-0.31092436974789917,-0.023590148148668624
569,569,Intensity (physics),Interference (wave propagation),0,0.1285714285714286,0.0
570,570,Wave,Le Sage's theory of gravitation,0,-0.09090909090909091,0.008028119904587622
571,571,Voltage,Electric potential,0,0.21999999999999997,-0.2774836129669085
572,572,Newton's laws of motion,Newton's law of universal gravitation,0,0.10501567398119127,0.0844435549389898
573,573,Acceleration,Direction (geometry),0,-0.4393939393939394,0.0
574,574,Photoelectric effect,Voltage,0,0.23818181818181816,0.8384707691689784
575,575,Force,Physics,1,-0.12,-0.11199105517670044
576,576,Energy,Absorption spectroscopy,0,-0.3473684210526316,0.0328189694113514
577,577,Physics,Electric potential,0,-0.21999999999999997,-0.06216788411768977
578,578,Gravity,Force,1,0.6428571428571429,0.24995667720404513
579,579,Inelastic collision,Velocity,0,0.467741935483871,0.2981478058328414
580,580,Speed,Mass,0,0.1862433862433862,0.154815422074483
581,581,Sonic boom,Sound,1,0.2745098039215686,0.9346626211069667
582,582,Coulomb's law,Electromagnetic spectrum,0,-0.17777777777777778,-0.07059281291187525
583,583,Energy,Physics,1,-0.24526315789473685,0.0017093862714527286
584,584,Gravitational field,Distance,1,0.30357142857142855,0.07332064101109485
585,585,Physics,Projectile motion,0,-0.5,-0.07877918101697078
586,586,Power (physics),Velocity,0,0.05483870967741933,0.5075226142492597
587,587,Gravity of Earth,Kilogram,0,0.3787878787878788,0.4764009323022635
588,588,Hooke's law,Wave,0,0.21428571428571427,0.002148718878506555
589,589,Acceleration,Newton's law of universal gravitation,0,-0.15673981191222575,-0.12168844590686156
590,590,Kinetic energy,Force,0,0.33333333333333326,0.1244213821127566
591,591,Magnet,Electrical resistance and conductance,0,0.5866666666666667,0.5460678829977988
592,592,Energy,Projectile motion,0,-0.75,-0.07995516740525517
593,593,Motion,Magnetism,0,0.13793103448275862,0.07241570225432267
594,594,Torque,Distance,0,-0.033333333333333326,0.272911824666466
595,595,Strength of materials,Force,1,0.10833333333333334,-0.07507990408975544
596,596,Electric potential energy,Energy,1,0.33458646616541354,0.5231168871268169
597,597,Displacement (vector),Velocity,0,0.11568409343715247,0.3368592956621149
598,598,Magnet,Field (physics),0,-0.07456140350877193,-0.8878554211559677
599,599,Voltage,Voltmeter,0,-0.33999999999999997,0.2022915947231573
600,600,Diffraction,Optical microscope,0,-0.4,-0.6889186122353806
601,601,Energy,Electric potential energy,0,-0.33458646616541354,-0.5231168871268169
602,602,Amplitude,Power (physics),0,0.05757575757575758,0.4681870213261218
603,603,Laser,Power (physics),0,0.36363636363636365,0.6272950393108843
604,604,Distance,Electric potential energy,0,-0.10714285714285714,0.0718503109176139
605,605,Le Sage's theory of gravitation,Laser,0,0.09090909090909091,-0.004567681750221177
606,606,Torque,Length,0,-0.033333333333333354,-0.1027449315456793
607,607,Projectile motion,Euclidean vector,1,0.375,0.0
608,608,Electroscope,Capacitance,0,0.8136645962732919,0.0029062437004342516
609,609,Dispersion (optics),Phase velocity,1,-0.22499999999999998,-0.16962561202356874
610,610,Gravity of Earth,Physics,1,0.14181818181818182,0.5773553990577045
611,611,Photoelectric effect,Electric field,0,0.46590909090909094,0.05144735593334777
612,612,Energy level,Potential energy,0,0.1338383838383838,0.2952568613214889
613,613,Physics,Non-inertial reference frame,0,-0.08000000000000002,-0.07945528073679597
614,614,Wave,Interference (wave propagation),0,-0.4151785714285714,-0.11689115237818548
615,615,Interference (wave propagation),Frequency,1,0.2637362637362637,0.9265809933344188
616,616,Light,Hertz,0,-0.014778325123152691,-0.6002458688165605
617,617,Elasticity (physics),Hooke's law,0,0.2142857142857143,0.26923644087627385
618,618,Reflection (physics),Wavelength,0,0.2820512820512821,-0.10661950000282341
619,619,Joule,Power (physics),0,-0.12380952380952381,-0.28687534533215175
620,620,Specular reflection,Wavelength,0,0.4583333333333333,0.43840895091957127
621,621,Electromagnetic radiation,Metre,0,0.015503875968992276,-0.16948160987390698
622,622,Magnetism,Electron,0,0.23369565217391303,0.28175360607031713
623,623,Motion graphs and derivatives,Physics,1,0.16666666666666666,0.0
624,624,Collision,Planet,0,0.0,0.0009126161742220584
625,625,Gravitational acceleration,Inertial frame of reference,0,0.09523809523809523,0.02947481585001238
626,626,Friction,Velocity,0,0.17281105990783407,0.14390035486956876
627,627,Le Sage's theory of gravitation,Force,1,0.5121212121212121,0.9619491254492204
628,628,Electron,Reflection (physics),0,-0.2642140468227425,0.0465977600293839
629,629,Temperature,Magnetism,0,0.06410256410256412,0.0562936227495264
630,630,Electron,Kilogram,0,0.050724637681159424,0.20165814194561335
631,631,Potential energy,Electric potential energy,0,-0.17857142857142855,-0.203341696813092
632,632,Free fall,Metre,0,0.5714285714285714,0.02961438962073637
633,633,Electromotive force,Voltmeter,0,0.16,0.3897351292257625
634,634,Friction,Coulomb,0,-0.1,-0.187071961982794
635,635,Intensity (physics),Force,1,0.35000000000000003,0.0
636,636,Deformation (engineering),Fatigue (material),0,0.0,-0.6381909547738693
637,637,Wave,Electron,0,0.09510869565217392,0.13962029538923731
638,638,Work (physics),Planet,0,-0.15,0.0
639,639,Newton's law of universal gravitation,Velocity,0,0.04449388209121252,0.0778623226577082
640,640,Relative velocity,Velocity,1,0.36935483870967734,0.4287155921223455
641,641,Energy,Wavelength,0,-0.13377192982456143,-0.09910767845442178
642,642,Free fall,Planet,0,0.2857142857142857,-0.11154213722835743
643,643,Telescope,Planet,0,-0.25,-0.6063689940419891
644,644,Hooke's law,Length,1,-0.1285714285714286,-0.011642256850713857
645,645,Position (vector),Potential energy,0,0.30116959064327486,0.9191895776446286
646,646,Electromagnetic spectrum,Magnetic field,1,0.34099616858237547,0.41413784234985457
647,647,Potential energy,Energy,1,-0.014619883040935644,0.2736137718005758
648,648,Electrostatics,Euclidean vector,1,-0.016470588235294126,0.11742374577284319
649,649,Speed,Work (physics),0,0.07777777777777783,0.0
650,650,Motion graphs and derivatives,Displacement (vector),1,1.0,0.0
651,651,Electrostatics,Electric potential energy,1,0.07285714285714295,0.03550154369943892
652,652,Displacement (vector),Electrostatics,0,-0.08,-0.051110159167938485
653,653,Force,Mechanical energy,0,-0.4882352941176471,0.026238177922800386
654,654,Voltage,Electric field,0,0.050000000000000044,-0.02249605380834252
655,655,Electrostatics,Coulomb's law,1,0.21333333333333337,0.0328452555032992
656,656,Gravitational acceleration,Euclidean vector,1,0.10924369747899157,0.09637579038713937
657,657,Crest (physics),Frequency,0,0.34615384615384615,0.0
658,658,Dielectric,Frequency,0,0.15384615384615385,0.7485592240550956
659,659,Electric potential,Electroscope,0,-0.9375,0.09548793231023814
660,660,Shock wave,Magnetic field,0,0.25,0.02165850928834598
661,661,Hooke's law,Dielectric,0,0.0,0.49329462456585327
662,662,Physics,Motion,0,-0.41379310344827586,-0.3468728360854072
663,663,Newton's law of universal gravitation,Free fall,0,-0.7192118226600985,0.1705754772287477
664,664,Mass,Elastic collision,0,-0.37142857142857144,0.009562502572312885
665,665,Electron,Electromagnetic spectrum,0,-0.4251207729468599,-0.44233068954447863
666,666,Acceleration,Motion,1,-0.7628004179728318,-0.7529180447454995
667,667,Gravity,Gravitational field,0,-0.21428571428571427,-0.1799191877933205
668,668,Light,Reflection (physics),0,-0.13527851458885942,0.1506369951651584
669,669,Magnetism,Magnetic field,0,0.17816091954022995,0.24725908800590313
670,670,Energy level,Emission spectrum,0,-0.04040404040404039,0.7433279503242727
671,671,Physics,Lever,0,0.04,-0.03213807602743654
672,672,Resonance (particle physics),Scattering,0,0.0,0.0
673,673,Energy,Tension (physics),0,-0.6659919028340081,-0.9972316569544825
674,674,Kinetic energy,Elastic collision,0,-0.7000000000000001,-0.33785075588563485
675,675,Wavelength,Scattering,0,-0.625,-0.6285124523283081
676,676,Capacitance,Length,0,-0.1565217391304348,-0.031075320453100505
677,677,Energy level,Absorption spectroscopy,0,0.1727272727272727,0.8258529923741248
678,678,Acceleration,Photoelectric effect,0,-0.28787878787878785,-0.014943524871915838
679,679,Strength of materials,Hardness,0,-0.125,-0.8786746100774577
680,680,Wave,Force,0,0.0875,-0.0017646587850606715
681,681,Electron,Contact force,0,-0.16666666666666666,-0.873126090173324
682,682,Friction,Electron,0,-0.06677018633540373,0.08319599010318908
683,683,Electromagnetic radiation,Electric field,1,-0.057170542635658905,-0.032341703207630856
684,684,Distance,Electric potential,0,-0.25,0.0682603821034072
685,685,Gravity of Earth,Euclidean vector,1,0.2727272727272727,0.0
686,686,Magnetism,Le Sage's theory of gravitation,0,-0.2727272727272727,-0.8408295085769524
687,687,Snell's law,Wave,1,0.34375,0.5476138629265689
688,688,Ray (optics),Snell's law,0,0.35,-0.2375760072041796
689,689,Light,Mirror image,0,-0.7655172413793104,0.008217391107927435
690,690,Displacement (vector),Physics,1,0.05931034482758618,-0.24903599718540106
691,691,Velocity,Gravity of Earth,0,-0.4164222873900293,-0.18873311550249097
692,692,Refracting telescope,Wave,1,0.34375,-0.004566440044843894
693,693,Position (vector),Euclidean vector,1,-0.049535603715170295,-0.39632243255687605
694,694,Hooke's law,Torque,0,0.4,0.481291771135017
695,695,Crest (physics),Physics,1,0.46,0.0
696,696,Field (physics),Electromotive force,0,0.2610526315789473,-0.007287508125926882
697,697,Angle of incidence,Total internal reflection,0,0.6666666666666666,0.801013291224789
698,698,Gravitational acceleration,Energy,0,0.2969924812030075,0.1534277251400788
699,699,Inertial frame of reference,Physics,1,0.10857142857142854,0.21565322042981555
700,700,Pigment,Color,1,0.6,0.9408732399766739
701,701,Magnetism,Capacitance,0,0.01449275362318836,-0.027539666930119555
702,702,Wavelength,Snell's law,0,-0.625,-0.09192235212862865
703,703,Euclidean vector,Position (vector),0,0.049535603715170295,0.39632243255687605
704,704,Rarefaction,Wave,1,0.21875,-0.026883558354358704
705,705,Distance,Acceleration,0,-0.049242424242424254,-0.13391258524144584
706,706,Electric potential energy,Force,1,0.23095238095238096,0.1556989757487199
707,707,Electric potential energy,Electric potential,0,0.1160714285714286,-0.23425962835271774
708,708,Electron,Electromotive force,0,-0.2886956521739131,-0.5298985861072942
709,709,Hardness,Kilogram,0,0.125,0.0
710,710,Electrical conductor,Electrical resistance and conductance,0,0.14947368421052631,0.9262865396519163
711,711,Elastic collision,Collision,1,-0.1333333333333333,-0.043270102386333
712,712,Physics,Reflection (physics),0,-0.1876923076923077,0.08525983779355362
713,713,Newton's law of universal gravitation,Electric field,0,0.1235632183908046,-0.1630578980705546
714,714,Emission spectrum,Wavelength,1,0.6666666666666666,0.7838308718676181
715,715,Snell's law,Ray (optics),1,-0.35,0.2375760072041796
716,716,Sound intensity,Distance,0,0.0,-0.008590207572168976
717,717,Friction,Force,1,0.3357142857142857,0.12866178931012995
718,718,Friction,Hardness,0,-0.2142857142857143,0.4700461165114709
719,719,Transmission medium,Wave,1,0.5729166666666666,-0.10974064331926225
720,720,Deformation (engineering),Plasticity (physics),0,0.39999999999999997,0.0
721,721,Tangential and normal components,Euclidean vector,0,0.0,-0.19676087269045636
722,722,Magnetic field,Mass,0,0.05320197044334979,-0.007501385949968797
723,723,Force,Tension (physics),0,-0.6756410256410256,0.12896577705206744
724,724,Electron,Field line,0,-0.31400966183574874,-0.9734478596930874
725,725,Light,Photoelectric effect,0,-0.2711598746081505,-0.8225520819393695
726,726,Speed,Magnetism,0,-0.046296296296296294,0.020202121436300124
727,727,Energy,Elastic collision,0,-0.3473684210526316,0.07060435280080189
728,728,Friction,Temperature,0,-0.16483516483516486,0.4183982105721731
729,729,Torque,Gravity,0,-0.44761904761904764,-0.0076107359225898175
730,730,Capacitor,Insulator (electricity),0,0.14379084967320266,0.0
731,731,Power (physics),Physics,1,-0.1866666666666667,-0.15825445796094967
732,732,Electric current,Electromagnetic radiation,0,0.14253563390847712,0.27871139145276064
733,733,Scalar (mathematics),Distance,0,0.375,0.0
734,734,Fracture,Hardness,0,-0.125,-0.8786746100774577
735,735,Electromotive force,Force,1,0.22666666666666666,0.3023817496463794
736,736,Magnetic field,Wave,0,-0.24030172413793105,-0.13513788364044438
737,737,Wave,Motion,0,-0.10344827586206896,-0.14714136968959457
738,738,Velocity,Work (physics),0,-0.08817204301075265,0.0
739,739,Friction,Torque,0,0.12142857142857144,0.18009255572455407
740,740,Speed,Distance,1,-0.05555555555555558,-0.023145377559760316
741,741,Amplitude,Standing wave,0,-0.05303030303030304,-0.8817432976774445
742,742,Electromagnetic spectrum,Wave,1,0.1527777777777778,0.0673123037899955
743,743,Physics,Electromagnetic radiation,0,0.11813953488372098,-0.07761892669219239
744,744,Speed,Physics,1,0.013333333333333308,0.05162779920246491
745,745,Coulomb's law,Coulomb,0,0.0,-0.1895871317141834
746,746,Dielectric,Electromagnetic spectrum,0,0.008547008547008572,-0.046135056071247495
747,747,Electrostatics,Energy,1,0.2694736842105263,0.15042966085223403
748,748,Hooke's law,Deformation (engineering),1,-0.3142857142857143,-0.5979775318693377
749,749,Wave,Magnet,0,0.052083333333333336,-0.20568135462484743
750,750,Energy,Creep (deformation),0,0.0,0.03916653648121173
751,751,Electromotive force,Magnet,1,-0.5883333333333334,-0.5418156589237938
752,752,Electrostatics,Work (physics),1,0.13999999999999999,0.0
753,753,Speed,Magnet,0,-0.046296296296296294,-0.019587068815824768
754,754,Electric field,Coulomb's law,1,0.25,-0.013996475118815965
755,755,Frequency,Hooke's law,0,-0.35714285714285715,-0.49646527178104044
756,756,Physics,Electrical conductor,0,0.016842105263157936,-0.7497766365785686
757,757,Wave,Photoelectric effect,0,-0.05681818181818182,-0.8027966510837463
758,758,Electroscope,Coulomb's law,0,0.9666666666666667,0.9233451317823473
759,759,Energy,Mass,0,-0.003759398496240629,0.03659648374193086
760,760,Ray (optics),Diffraction,0,0.7333333333333334,0.9052744222668839
761,761,Frequency,Metre,0,-0.2692307692307692,0.03777537571282516
762,762,Speed,Equations of motion,0,0.04656084656084658,-0.402317268063616
763,763,Creep (deformation),Deformation (engineering),1,-0.2,0.4146341463414634
764,764,Wavelength,Speed,0,-0.1111111111111111,-0.15650573861025485
765,765,Motion,Mechanical energy,0,0.1724137931034483,0.0535579260266814
766,766,Speed,Projectile motion,0,-0.75,-0.0537978634073258
767,767,Wavelength,Absorption spectroscopy,0,-0.7166666666666667,-0.8636031046955653
768,768,Mass,Wavelength,0,0.04404761904761905,-0.012580289597683213
769,769,Motion,Projectile motion,0,-0.125,0.09472699175919772
770,770,Shock wave,Physics,1,0.71,0.027454697060852275
771,771,Energy,Dispersion (optics),0,-0.22105263157894736,-0.016419733519632572
772,772,Physics,Friction,0,-0.03285714285714286,-0.034975584864093606
